Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.753s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	13.2	13	13.6	12.4	12.8	15.8	17.8	16.6	14.2	15
61	0	0	352	204.8	323.2	192	307.2	329.6	291.2	272
62	0	0	368	240	406.4	249.6	336	339.2	364.8	265.6
63	0	0	281.6	345.6	297.6	374.4	348.8	294.4	409.6	374.4
64	0	0	352	278.4	297.6	240	384	352	384	249.6
65	0	0	300.8	336	403.2	323.2	240	240	291.2	272
66	0	0	265.6	230.4	288	393.6	416	323.2	291.2	281.6
67	0	0	368	329.6	288	307.2	339.2	323.2	243.2	409.6
68	0	0	304	326.4	310.4	339.2	262.4	294.4	345.6	342.4
69	0	0	310.4	224	300.8	300.8	246.4	262.4	320	377.6
70	0	0	278.4	278.4	371.2	291.2	393.6	400	342.4	326.4
71	0	0	281.6	406.4	240	249.6	288	406.4	201.6	352
72	0	0	291.2	374.4	329.6	316.8	320	336	217.6	320
73	0	0	342.4	310.4	272	313.6	310.4	307.2	320	288
74	0	0	268.8	256	393.6	345.6	272	297.6	345.6	316.8
75	0	0	329.6	345.6	400	329.6	316.8	310.4	320	368
76	0	0	281.6	243.2	265.6	288	380.8	336	348.8	368
77	0	0	342.4	300.8	304	307.2	368	342.4	368	339.2
78	0	0	377.6	224	390.4	316.8	233.6	256	304	310.4
79	0	0	313.6	192	400	252.8	396.8	320	352	384
80	0	0	352	320	396.8	384	371.2	329.6	272	387.2
81	0	0	384	208	307.2	288	297.6	320	288	313.6
82	0	0	444.8	300.8	348.8	294.4	313.6	342.4	217.6	320
83	0	0	256	320	268.8	288	310.4	288	329.6	358.4
84	0	0	361.6	259.2	304	377.6	345.6	348.8	275.2	336
85	0	0	259.2	304	294.4	316.8	300.8	313.6	444.8	320
86	0	0	262.4	176	326.4	227.2	278.4	211.2	320	332.8
87	0	0	288	380.8	409.6	208	272	316.8	438.4	252.8
88	0	0	358.4	304	364.8	307.2	300.8	368	297.6	211.2
89	0	0	243.2	243.2	329.6	256	288	457.6	304	326.4
90	0	0	294.4	224	208	368	348.8	412.8	272	208
avg	0	0	317.12	282.88	328	301.547	319.573	325.973	317.333	319.467
delay	0.272727	0.261538	1.375	1.44371	1.75333	3.6	1.35948	3.55615	1.86982	3.74863
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=5e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
