Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.733s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	16	14	15.8	14	15.6	15.8	16.2	14.8	12.8	15.4
61	0	0	310.4	640	553.6	508.8	537.6	528	771.2	403.2
62	0	0	640	752	649.6	729.6	688	665.6	576	524.8
63	0	0	713.6	777.6	800	611.2	800	611.2	646.4	675.2
64	0	0	508.8	595.2	691.2	476.8	825.6	662.4	611.2	636.8
65	0	0	387.2	451.2	601.6	665.6	700.8	684.8	617.6	720
66	0	0	604.8	720	745.6	412.8	643.2	508.8	771.2	534.4
67	0	0	707.2	627.2	569.6	742.4	592	576	665.6	704
68	0	0	566.4	694.4	540.8	633.6	569.6	704	540.8	755.2
69	0	0	873.6	630.4	624	720	851.2	656	688	592
70	0	0	742.4	720	483.2	665.6	822.4	544	563.2	576
71	0	0	649.6	473.6	428.8	611.2	672	598.4	480	588.8
72	0	0	566.4	528	947.2	582.4	835.2	633.6	681.6	604.8
73	0	0	563.2	640	614.4	582.4	662.4	560	652.8	464
74	0	0	774.4	598.4	684.8	790.4	745.6	454.4	604.8	720
75	0	0	649.6	672	425.6	854.4	480	592	550.4	393.6
76	0	0	588.8	755.2	576	720	668.8	739.2	553.6	892.8
77	0	0	656	636.8	444.8	524.8	566.4	841.6	595.2	604.8
78	0	0	636.8	745.6	652.8	649.6	563.2	851.2	553.6	793.6
79	0	0	681.6	643.2	720	684.8	470.4	496	678.4	582.4
80	0	0	640	512	819.2	777.6	502.4	841.6	665.6	496
81	0	0	672	444.8	720	716.8	697.6	630.4	524.8	502.4
82	0	0	569.6	656	761.6	592	665.6	588.8	736	838.4
83	0	0	489.6	579.2	508.8	480	537.6	832	508.8	688
84	0	0	515.2	688	720	668.8	585.6	457.6	678.4	684.8
85	0	0	422.4	560	566.4	531.2	419.2	502.4	633.6	569.6
86	0	0	560	636.8	649.6	566.4	569.6	531.2	675.2	665.6
87	0	0	624	758.4	409.6	720	505.6	620.8	576	585.6
88	0	0	560	547.2	521.6	681.6	838.4	560	681.6	707.2
89	0	0	576	617.6	729.6	771.2	835.2	448	659.2	598.4
90	0	0	262.4	659.2	697.6	489.6	550.4	652.8	601.6	691.2
avg	0	0	590.4	632	628.587	638.72	646.72	619.093	624.747	626.453
delay	0.35	0.285714	4.18563	2.15333	2.67042	4.5376	2.30744	4.14409	2.26573	2.75134
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=10e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
