Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.843s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	14.4	14.4	12.6	15	18.2	15.8	13.2	15.6	15.2	15
61	0	0	761.6	905.6	819.2	796.8	892.8	1056	748.8	1046.4
62	0	0	940.8	860.8	704	886.4	1094.4	921.6	848	857.6
63	0	0	688	1030.4	678.4	995.2	928	857.6	992	924.8
64	0	0	1171.2	800	899.2	931.2	912	940.8	867.2	1001.6
65	0	0	956.8	1110.4	864	1017.6	1011.2	953.6	662.4	947.2
66	0	0	985.6	787.2	979.2	796.8	892.8	1008	1161.6	848
67	0	0	1043.2	972.8	867.2	851.2	768	908.8	1017.6	1244.8
68	0	0	1094.4	921.6	688	729.6	1072	921.6	752	707.2
69	0	0	816	508.8	784	1033.6	899.2	902.4	1193.6	832
70	0	0	768	838.4	800	979.2	832	896	1148.8	729.6
71	0	0	784	1046.4	908.8	796.8	777.6	636.8	864	899.2
72	0	0	720	886.4	934.4	956.8	956.8	896	944	851.2
73	0	0	972.8	851.2	937.6	905.6	761.6	1052.8	1100.8	752
74	0	0	1043.2	1116.8	1190.4	742.4	585.6	1052.8	889.6	1260.8
75	0	0	937.6	992	857.6	1040	745.6	1049.6	1043.2	915.2
76	0	0	982.4	899.2	902.4	1024	928	902.4	1014.4	1148.8
77	0	0	892.8	1168	912	873.6	1139.2	937.6	1094.4	752
78	0	0	931.2	1209.6	1225.6	860.8	1200	598.4	915.2	1068.8
79	0	0	1129.6	953.6	915.2	928	940.8	1113.6	960	908.8
80	0	0	729.6	1107.2	966.4	1174.4	915.2	1136	956.8	755.2
81	0	0	761.6	755.2	976	659.2	851.2	614.4	873.6	1068.8
82	0	0	928	931.2	1292.8	1072	819.2	963.2	1030.4	972.8
83	0	0	1065.6	908.8	873.6	1091.2	1036.8	934.4	969.6	732.8
84	0	0	1011.2	1088	1017.6	1110.4	1244.8	1059.2	1062.4	752
85	0	0	979.2	995.2	950.4	624	1020.8	972.8	793.6	889.6
86	0	0	960	1036.8	880	835.2	1139.2	816	1049.6	1046.4
87	0	0	979.2	1148.8	755.2	953.6	1126.4	1200	1011.2	832
88	0	0	857.6	684.8	1116.8	1059.2	976	1075.2	761.6	816
89	0	0	1024	841.6	838.4	876.8	947.2	1049.6	697.6	764.8
90	0	0	1068.8	803.2	556.8	979.2	1200	854.4	803.2	697.6
avg	0	0	932.8	938.667	903.04	919.36	953.813	942.72	940.907	900.8
delay	0.277778	0.25	5.55102	6.89057	5.31977	7.62298	7.17877	6.67978	7.0203	4.96373
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=15e6', '--ratio=0.375', '--RngRun=36', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
