Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.769s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	13.8	16.8	16.4	16	16.4	14.8	16	14.4	17.8	15
61	0	0	1094.4	1148.8	1142.4	1065.6	1068.8	1248	1136	1219.2
62	0	0	844.8	921.6	1216	1187.2	848	1129.6	1619.2	1529.6
63	0	0	1315.2	1104	921.6	1536	1161.6	928	659.2	1084.8
64	0	0	902.4	825.6	1129.6	1187.2	947.2	1129.6	1312	806.4
65	0	0	598.4	1158.4	1158.4	1216	1180.8	979.2	1033.6	1276.8
66	0	0	1027.2	1280	777.6	1353.6	880	1084.8	777.6	1110.4
67	0	0	1270.4	921.6	1139.2	825.6	905.6	1238.4	1296	982.4
68	0	0	1328	1033.6	822.4	1216	825.6	857.6	806.4	1049.6
69	0	0	1283.2	1180.8	838.4	1132.8	1203.2	912	928	768
70	0	0	1222.4	1436.8	1136	1235.2	956.8	697.6	934.4	1152
71	0	0	1027.2	1177.6	1152	1068.8	1340.8	633.6	982.4	1088
72	0	0	729.6	883.2	672	1516.8	1270.4	1305.6	1011.2	726.4
73	0	0	992	944	1132.8	992	1001.6	1075.2	742.4	1270.4
74	0	0	1088	1356.8	947.2	787.2	969.6	803.2	825.6	1222.4
75	0	0	1059.2	819.2	1027.2	1020.8	675.2	886.4	1712	892.8
76	0	0	1232	697.6	1011.2	1257.6	976	1033.6	435.2	1465.6
77	0	0	1052.8	1280	1177.6	1132.8	809.6	787.2	1011.2	723.2
78	0	0	704	1328	1168	700.8	1296	787.2	1091.2	1094.4
79	0	0	950.4	854.4	835.2	915.2	835.2	1123.2	960	1488
80	0	0	1033.6	1129.6	1033.6	976	912	1059.2	851.2	1094.4
81	0	0	1033.6	860.8	1020.8	1110.4	579.2	1276.8	1238.4	1132.8
82	0	0	889.6	816	1107.2	848	1196.8	1328	819.2	1046.4
83	0	0	697.6	1113.6	1331.2	1152	755.2	1081.6	800	825.6
84	0	0	662.4	1104	1363.2	780.8	896	944	1513.6	854.4
85	0	0	1132.8	1305.6	793.6	892.8	1116.8	947.2	1110.4	1180.8
86	0	0	1280	1094.4	1091.2	796.8	784	1001.6	1155.2	1107.2
87	0	0	1270.4	892.8	764.8	886.4	896	1488	1283.2	771.2
88	0	0	841.6	1145.6	870.4	1091.2	1011.2	784	1043.2	1136
89	0	0	966.4	784	979.2	1056	1494.4	1052.8	876.8	835.2
90	0	0	1046.4	633.6	1120	988.8	1430.4	777.6	918.4	1052.8
avg	0	0	1019.2	1041.07	1029.33	1064.21	1007.47	1012.69	1029.44	1066.24
delay	0.275362	0.27381	484.885	483.879	482.804	485.981	493.039	484.798	486.569	493.396
loss	0	0	0.325137	0.12995	0.327563	0.318003	0.147583	0.350474	0.15006	0.112977
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=25e6', '--ratio=0.375', '--RngRun=33', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
