Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.819s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	13.6	15.4	13.6	16.6	15.6	14.6	12	11.2	16.8	14.6
61	0	0	304	227.2	278.4	275.2	275.2	185.6	240	339.2
62	0	0	320	387.2	345.6	217.6	342.4	275.2	358.4	294.4
63	0	0	272	272	320	211.2	291.2	291.2	364.8	358.4
64	0	0	323.2	361.6	265.6	393.6	272	246.4	249.6	313.6
65	0	0	329.6	294.4	313.6	288	396.8	307.2	368	393.6
66	0	0	240	281.6	361.6	281.6	332.8	278.4	422.4	297.6
67	0	0	454.4	435.2	377.6	233.6	329.6	310.4	208	278.4
68	0	0	297.6	284.8	272	323.2	403.2	262.4	342.4	265.6
69	0	0	326.4	256	329.6	339.2	256	358.4	214.4	432
70	0	0	326.4	297.6	339.2	374.4	265.6	316.8	329.6	329.6
71	0	0	339.2	320	278.4	275.2	352	278.4	265.6	217.6
72	0	0	355.2	294.4	361.6	368	288	326.4	400	342.4
73	0	0	294.4	294.4	294.4	243.2	336	332.8	326.4	371.2
74	0	0	320	256	288	256	208	316.8	294.4	288
75	0	0	281.6	246.4	249.6	201.6	192	281.6	304	272
76	0	0	380.8	304	288	246.4	355.2	307.2	352	304
77	0	0	275.2	348.8	310.4	259.2	348.8	275.2	288	310.4
78	0	0	380.8	336	320	374.4	297.6	300.8	384	281.6
79	0	0	272	272	358.4	371.2	288	275.2	355.2	342.4
80	0	0	345.6	361.6	275.2	438.4	339.2	300.8	316.8	316.8
81	0	0	272	230.4	320	265.6	374.4	259.2	297.6	240
82	0	0	355.2	227.2	268.8	342.4	294.4	313.6	329.6	387.2
83	0	0	352	310.4	294.4	288	352	403.2	304	454.4
84	0	0	355.2	249.6	371.2	332.8	345.6	313.6	272	416
85	0	0	355.2	352	294.4	224	288	281.6	339.2	336
86	0	0	336	252.8	310.4	326.4	294.4	377.6	288	313.6
87	0	0	313.6	224	272	281.6	291.2	256	384	444.8
88	0	0	268.8	316.8	320	185.6	345.6	320	361.6	288
89	0	0	310.4	393.6	329.6	246.4	358.4	246.4	361.6	230.4
90	0	0	272	352	243.2	352	336	313.6	332.8	262.4
avg	0	0	320.96	301.333	308.373	293.867	314.987	297.067	321.813	324.053
delay	0.25	0.25974	1.98758	3.63905	2.02312	1.51429	1.40288	3.6646	3.39888	1.20805
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=5e6', '--ratio=0.375', '--RngRun=34', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
