Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.341s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	18	13.6	16.6	16	14.4	15.2	10.6	13.2	15	14.6
61	0	0	672	1036.8	640	803.2	771.2	876.8	566.4	1004.8
62	0	0	979.2	825.6	915.2	835.2	937.6	1177.6	1072	656
63	0	0	787.2	694.4	1036.8	928	1145.6	902.4	1094.4	716.8
64	0	0	1062.4	915.2	1270.4	864	934.4	873.6	1052.8	723.2
65	0	0	796.8	867.2	1216	854.4	1171.2	809.6	982.4	771.2
66	0	0	883.2	979.2	915.2	953.6	1091.2	972.8	784	598.4
67	0	0	995.2	1027.2	1072	854.4	960	870.4	1004.8	880
68	0	0	800	1008	838.4	1100.8	883.2	880	854.4	806.4
69	0	0	809.6	700.8	1046.4	1052.8	982.4	854.4	1072	576
70	0	0	723.2	944	956.8	1030.4	924.8	816	787.2	787.2
71	0	0	940.8	1008	835.2	771.2	1161.6	729.6	992	969.6
72	0	0	1164.8	1049.6	896	905.6	742.4	960	662.4	1286.4
73	0	0	720	944	982.4	899.2	1004.8	992	956.8	1001.6
74	0	0	1084.8	937.6	940.8	966.4	899.2	924.8	691.2	793.6
75	0	0	844.8	1139.2	1129.6	1110.4	1036.8	851.2	1011.2	908.8
76	0	0	880	902.4	950.4	1136	841.6	1145.6	1235.2	1225.6
77	0	0	1212.8	838.4	883.2	1286.4	809.6	998.4	832	704
78	0	0	860.8	1040	1158.4	1206.4	819.2	979.2	1030.4	1008
79	0	0	934.4	851.2	1139.2	864	953.6	736	1321.6	1020.8
80	0	0	912	947.2	1116.8	809.6	1088	908.8	851.2	924.8
81	0	0	969.6	1059.2	748.8	886.4	860.8	790.4	905.6	1110.4
82	0	0	1014.4	886.4	956.8	873.6	1017.6	1216	1043.2	1379.2
83	0	0	1267.2	659.2	1033.6	812.8	1030.4	1036.8	969.6	1036.8
84	0	0	1049.6	915.2	915.2	1014.4	979.2	1024	992	841.6
85	0	0	668.8	1078.4	816	1011.2	969.6	940.8	896	995.2
86	0	0	1123.2	816	1059.2	864	688	1004.8	921.6	739.2
87	0	0	1187.2	947.2	1020.8	1043.2	876.8	908.8	870.4	1011.2
88	0	0	1222.4	937.6	1004.8	880	1126.4	1462.4	1110.4	1020.8
89	0	0	995.2	880	988.8	1123.2	988.8	956.8	812.8	905.6
90	0	0	883.2	1184	931.2	812.8	848	1017.6	1033.6	873.6
avg	0	0	948.16	933.973	980.48	951.787	951.467	953.92	946.987	909.227
delay	0.255556	0.25	5.31991	5.38534	7.13918	7.09208	5.20909	5.50089	7.35596	5.52893
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=15e6', '--ratio=0.375', '--RngRun=1', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
