Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.759s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	15.8	14.6	13.8	12.6	12.6	14.4	13	12.2	15.2	12.8
61	0	0	1347.2	1232	742.4	1344	905.6	816	1449.6	1289.6
62	0	0	1065.6	1001.6	1395.2	777.6	963.2	662.4	1318.4	1126.4
63	0	0	956.8	1014.4	1222.4	1100.8	860.8	950.4	806.4	860.8
64	0	0	803.2	963.2	771.2	774.4	1008	1072	1152	563.2
65	0	0	713.6	880	825.6	864	921.6	1100.8	1132.8	716.8
66	0	0	598.4	1068.8	710.4	899.2	844.8	902.4	892.8	780.8
67	0	0	988.8	1024	953.6	940.8	684.8	1065.6	1385.6	630.4
68	0	0	787.2	729.6	787.2	1040	1059.2	947.2	1008	761.6
69	0	0	742.4	1040	905.6	796.8	1347.2	937.6	1417.6	710.4
70	0	0	729.6	1033.6	723.2	1014.4	1011.2	985.6	1011.2	876.8
71	0	0	700.8	976	758.4	1161.6	953.6	899.2	976	947.2
72	0	0	934.4	992	1020.8	960	940.8	822.4	1040	704
73	0	0	630.4	1020.8	1241.6	864	1113.6	988.8	1123.2	784
74	0	0	1046.4	812.8	966.4	1052.8	953.6	796.8	1043.2	726.4
75	0	0	768	876.8	832	985.6	918.4	1251.2	1020.8	652.8
76	0	0	966.4	883.2	761.6	825.6	976	1104	995.2	512
77	0	0	1001.6	835.2	819.2	1081.6	1004.8	1049.6	912	764.8
78	0	0	771.2	896	816	1238.4	1180.8	931.2	704	969.6
79	0	0	844.8	1011.2	918.4	1088	752	851.2	1014.4	844.8
80	0	0	691.2	892.8	1193.6	864	956.8	1068.8	966.4	816
81	0	0	585.6	643.2	1206.4	1129.6	736	1139.2	1267.2	761.6
82	0	0	678.4	934.4	1011.2	892.8	1072	1027.2	937.6	656
83	0	0	1203.2	777.6	976	825.6	1158.4	896	1059.2	905.6
84	0	0	976	934.4	985.6	758.4	886.4	963.2	1033.6	832
85	0	0	883.2	1043.2	848	966.4	892.8	854.4	854.4	934.4
86	0	0	627.2	1036.8	832	848	1017.6	771.2	1017.6	892.8
87	0	0	851.2	672	1219.2	1072	777.6	704	844.8	915.2
88	0	0	630.4	800	1059.2	1027.2	784	1136	873.6	972.8
89	0	0	745.6	1008	867.2	915.2	1065.6	998.4	950.4	771.2
90	0	0	1289.6	1129.6	822.4	1011.2	1196.8	688	1020.8	761.6
avg	0	0	851.947	938.773	939.733	970.667	964.8	946.027	1040.96	814.72
delay	0.253165	0.315068	511.918	515.995	517.516	505.979	518.713	519.913	495.333	566.923
loss	0	0	0.259062	0.497596	0.511876	0.532823	0.294513	0.302548	0.163855	0.494241
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=23', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
