Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.697s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	13.8	15.4	13.4	13.8	15.2	17.8	16.2	12.8	16.6	15.4
61	0	0	499.2	371.2	361.6	649.6	528	531.2	620.8	566.4
62	0	0	547.2	582.4	700.8	553.6	617.6	553.6	505.6	716.8
63	0	0	531.2	614.4	694.4	569.6	560	470.4	700.8	569.6
64	0	0	499.2	566.4	656	864	556.8	694.4	579.2	592
65	0	0	576	598.4	617.6	742.4	505.6	787.2	604.8	675.2
66	0	0	393.6	796.8	531.2	620.8	745.6	819.2	681.6	793.6
67	0	0	515.2	624	620.8	665.6	614.4	336	550.4	553.6
68	0	0	480	726.4	636.8	732.8	800	467.2	534.4	681.6
69	0	0	582.4	649.6	892.8	614.4	515.2	422.4	553.6	688
70	0	0	640	720	640	608	659.2	726.4	611.2	889.6
71	0	0	755.2	460.8	524.8	649.6	617.6	531.2	761.6	598.4
72	0	0	598.4	604.8	713.6	636.8	822.4	598.4	384	697.6
73	0	0	652.8	726.4	624	560	790.4	652.8	681.6	720
74	0	0	665.6	691.2	700.8	768	732.8	425.6	508.8	588.8
75	0	0	652.8	793.6	585.6	608	729.6	652.8	784	518.4
76	0	0	675.2	505.6	604.8	576	505.6	771.2	502.4	640
77	0	0	604.8	668.8	649.6	422.4	438.4	547.2	640	496
78	0	0	502.4	876.8	595.2	518.4	633.6	598.4	704	662.4
79	0	0	748.8	704	678.4	630.4	835.2	448	483.2	544
80	0	0	476.8	406.4	809.6	550.4	355.2	809.6	518.4	531.2
81	0	0	684.8	537.6	608	758.4	598.4	700.8	691.2	563.2
82	0	0	704	374.4	694.4	393.6	563.2	585.6	601.6	665.6
83	0	0	819.2	768	595.2	620.8	550.4	547.2	662.4	665.6
84	0	0	691.2	598.4	748.8	729.6	784	784	544	700.8
85	0	0	608	617.6	473.6	758.4	572.8	643.2	608	512
86	0	0	438.4	809.6	745.6	576	681.6	492.8	742.4	560
87	0	0	396.8	633.6	617.6	784	691.2	668.8	688	454.4
88	0	0	489.6	560	643.2	793.6	496	668.8	704	633.6
89	0	0	528	720	764.8	560	620.8	726.4	643.2	707.2
90	0	0	681.6	643.2	534.4	592	592	499.2	579.2	659.2
avg	0	0	587.947	631.68	642.133	636.907	623.787	605.333	612.48	628.16
delay	0.275362	0.25974	2.48773	4.54261	2.86592	4.67024	2.64365	2.47213	4.35311	2.223
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=10e6', '--ratio=0.375', '--RngRun=3', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
