Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.841s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	13.2	13	13.6	12.4	12.8	15.8	17.8	16.6	14.2	15
61	0	0	1408	742.4	1219.2	816	1248	1302.4	1168	972.8
62	0	0	1318.4	1043.2	1449.6	963.2	1174.4	1168	1200	1094.4
63	0	0	1020.8	1046.4	1196.8	1273.6	1097.6	1132.8	1462.4	1318.4
64	0	0	1254.4	1030.4	1142.4	1075.2	1385.6	1129.6	1302.4	1091.2
65	0	0	1299.2	1315.2	1286.4	816	1404.8	1088	1328	828.8
66	0	0	972.8	1030.4	1132.8	1632	1184	1276.8	1177.6	1011.2
67	0	0	1075.2	995.2	1187.2	1152	1504	1222.4	947.2	1523.2
68	0	0	1273.6	966.4	1225.6	1312	1068.8	950.4	908.8	1257.6
69	0	0	1107.2	1216	1136	944	716.8	1091.2	1257.6	1411.2
70	0	0	896	649.6	1254.4	1142.4	1168	1203.2	1411.2	1440
71	0	0	1152	1353.6	1065.6	937.6	1078.4	1369.6	985.6	1203.2
72	0	0	880	1545.6	1312	1187.2	1136	1344	700.8	1152
73	0	0	1094.4	1161.6	1091.2	928	1273.6	1193.6	992	1100.8
74	0	0	1104	1155.2	1152	1436.8	1139.2	963.2	1379.2	969.6
75	0	0	1126.4	729.6	1136	1094.4	969.6	1116.8	1334.4	1558.4
76	0	0	1107.2	1321.6	1209.6	995.2	1305.6	1244.8	748.8	1216
77	0	0	1088	816	726.4	1369.6	1388.8	1209.6	1232	1049.6
78	0	0	1430.4	1040	1324.8	944	966.4	937.6	1190.4	1193.6
79	0	0	1283.2	550.4	1708.8	1200	934.4	972.8	1193.6	1462.4
80	0	0	905.6	1075.2	1356.8	1008	1289.6	1024	998.4	1113.6
81	0	0	1366.4	988.8	1059.2	1043.2	1184	1209.6	844.8	1228.8
82	0	0	1660.8	752	1222.4	1126.4	1244.8	1027.2	915.2	1270.4
83	0	0	1142.4	1427.2	1283.2	1286.4	1014.4	963.2	787.2	1139.2
84	0	0	1276.8	838.4	1011.2	1043.2	1107.2	1161.6	1344	1385.6
85	0	0	1030.4	1152	835.2	1244.8	1270.4	1318.4	1286.4	956.8
86	0	0	985.6	976	1558.4	1036.8	1024	857.6	1398.4	1238.4
87	0	0	1078.4	1059.2	1356.8	716.8	1206.4	1164.8	1584	1289.6
88	0	0	1248	1100.8	1612.8	1024	956.8	976	1331.2	790.4
89	0	0	1072	1052.8	1187.2	1280	1056	1536	1097.6	880
90	0	0	825.6	860.8	966.4	1216	1321.6	1750.4	1324.8	1126.4
avg	0	0	1149.44	1033.07	1213.55	1108.16	1160.64	1163.52	1161.07	1175.79
delay	0.272727	0.261538	436.655	447.883	438.059	444.255	452.788	437.463	449.528	444.967
loss	0	0	0.0265018	0.0272109	0.0211268	0.0693215	0.0284281	0.0810811	0.0209268	0.0665722
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
