Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.829s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	15.4	16.6	16.8	15.2	13.6	14.4	14.2	15.8	14	13.2
61	0	0	816	1068.8	1299.2	1545.6	1081.6	1267.2	800	1014.4
62	0	0	1129.6	1132.8	1216	1270.4	1363.2	1283.2	1081.6	1068.8
63	0	0	1065.6	1302.4	1027.2	1174.4	1292.8	883.2	844.8	1174.4
64	0	0	992	1190.4	1084.8	992	912	800	844.8	947.2
65	0	0	908.8	1030.4	1024	1113.6	1110.4	1145.6	816	912
66	0	0	816	1155.2	1120	582.4	1443.2	1052.8	982.4	1033.6
67	0	0	771.2	1024	1347.2	1280	899.2	649.6	1267.2	864
68	0	0	889.6	969.6	1059.2	969.6	908.8	1100.8	883.2	1110.4
69	0	0	1094.4	1228.8	912	931.2	1043.2	1126.4	1430.4	899.2
70	0	0	1216	899.2	1644.8	755.2	937.6	902.4	950.4	1168
71	0	0	1148.8	1001.6	1251.2	1081.6	691.2	985.6	1177.6	1081.6
72	0	0	1100.8	1420.8	1337.6	851.2	771.2	1174.4	1020.8	723.2
73	0	0	972.8	864	940.8	1280	1123.2	771.2	1104	1344
74	0	0	723.2	1001.6	1177.6	1353.6	1388.8	934.4	953.6	809.6
75	0	0	1270.4	880	1126.4	652.8	1382.4	1088	928	1084.8
76	0	0	800	880	1190.4	1049.6	1075.2	979.2	1081.6	1043.2
77	0	0	803.2	1164.8	915.2	1232	1161.6	681.6	870.4	1027.2
78	0	0	1088	1078.4	1177.6	640	976	1337.6	630.4	1014.4
79	0	0	982.4	1158.4	870.4	1100.8	1161.6	937.6	1107.2	944
80	0	0	793.6	947.2	1222.4	1020.8	880	1030.4	1043.2	1024
81	0	0	1312	665.6	892.8	1030.4	1152	953.6	1081.6	1177.6
82	0	0	1001.6	902.4	851.2	1078.4	915.2	803.2	1366.4	1139.2
83	0	0	1174.4	1081.6	1020.8	851.2	1462.4	758.4	960	841.6
84	0	0	937.6	883.2	1020.8	1123.2	1043.2	742.4	934.4	1248
85	0	0	1078.4	1212.8	1088	1049.6	873.6	1011.2	1065.6	1126.4
86	0	0	960	1200	1273.6	1033.6	784	1052.8	1017.6	979.2
87	0	0	774.4	1254.4	992	1056	915.2	1299.2	758.4	1312
88	0	0	1091.2	729.6	1456	963.2	915.2	1132.8	1107.2	1164.8
89	0	0	960	720	803.2	937.6	1174.4	1260.8	934.4	812.8
90	0	0	966.4	716.8	860.8	832	1264	934.4	1177.6	1420.8
avg	0	0	987.947	1025.49	1106.77	1027.73	1070.08	1002.67	1007.36	1050.35
delay	0.25974	0.301205	495.995	472.803	480.257	478.14	478.716	479.673	476.714	476.153
loss	0	0	0.135433	0.10452	0.162442	0.156553	0.127182	0.148594	0.129032	0.130435
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=25e6', '--ratio=0.375', '--RngRun=20', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
