Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.821s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	14.4	15.6	13.2	15.4	16.4	14.8	17	16.4	17.6	17
61	0	0	326.4	297.6	304	288	310.4	240	240	265.6
62	0	0	438.4	384	291.2	358.4	313.6	425.6	268.8	329.6
63	0	0	313.6	288	217.6	201.6	224	294.4	236.8	249.6
64	0	0	329.6	256	339.2	272	422.4	233.6	342.4	336
65	0	0	345.6	265.6	412.8	451.2	400	336	374.4	348.8
66	0	0	243.2	320	361.6	374.4	368	294.4	288	252.8
67	0	0	240	320	227.2	361.6	294.4	345.6	332.8	288
68	0	0	396.8	304	352	320	265.6	275.2	284.8	336
69	0	0	310.4	288	249.6	374.4	307.2	316.8	364.8	361.6
70	0	0	224	339.2	275.2	352	291.2	368	275.2	256
71	0	0	400	294.4	358.4	345.6	384	457.6	358.4	352
72	0	0	243.2	320	345.6	249.6	262.4	358.4	374.4	278.4
73	0	0	406.4	348.8	304	288	304	358.4	304	224
74	0	0	243.2	288	393.6	128	320	310.4	259.2	259.2
75	0	0	265.6	326.4	304	316.8	342.4	425.6	352	278.4
76	0	0	275.2	320	214.4	320	294.4	310.4	332.8	304
77	0	0	278.4	243.2	320	448	256	336	326.4	336
78	0	0	275.2	320	272	358.4	316.8	272	294.4	352
79	0	0	256	345.6	368	198.4	297.6	288	352	240
80	0	0	249.6	281.6	256	240	403.2	348.8	259.2	400
81	0	0	278.4	236.8	329.6	265.6	211.2	249.6	304	339.2
82	0	0	384	371.2	345.6	294.4	339.2	313.6	176	368
83	0	0	217.6	291.2	336	272	268.8	291.2	336	307.2
84	0	0	323.2	422.4	259.2	259.2	230.4	339.2	416	342.4
85	0	0	310.4	316.8	294.4	345.6	332.8	336	355.2	368
86	0	0	329.6	249.6	345.6	329.6	396.8	297.6	326.4	448
87	0	0	278.4	272	294.4	380.8	310.4	233.6	249.6	368
88	0	0	316.8	400	288	265.6	310.4	361.6	294.4	208
89	0	0	310.4	336	294.4	304	313.6	208	361.6	345.6
90	0	0	352	342.4	390.4	358.4	406.4	329.6	288	307.2
avg	0	0	305.387	312.96	311.467	310.72	316.587	318.507	310.933	314.987
delay	0.263889	0.269231	1.74576	1.54422	1.41379	1.97661	3.64444	2.06897	3.67039	1.45833
loss	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=5e6', '--ratio=0.375', '--RngRun=39', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
