Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.864s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	12.4	14	15.4	14	13.8	15.8	14.6	16.2	14.8	13
61	0	0	1433.6	768	1257.6	838.4	1113.6	806.4	1328	1180.8
62	0	0	736	1212.8	1427.2	1203.2	1100.8	1324.8	1120	1436.8
63	0	0	1283.2	857.6	1363.2	1059.2	1347.2	1132.8	1190.4	1222.4
64	0	0	793.6	1344	1292.8	1385.6	1014.4	1264	1001.6	1174.4
65	0	0	1286.4	912	1283.2	1062.4	1248	1302.4	979.2	1193.6
66	0	0	1110.4	947.2	1484.8	1174.4	979.2	1564.8	1062.4	1161.6
67	0	0	1411.2	896	1017.6	947.2	1046.4	1222.4	1225.6	1465.6
68	0	0	1161.6	1184	1337.6	918.4	1369.6	1177.6	1388.8	857.6
69	0	0	1376	1024	1235.2	812.8	1219.2	1030.4	1331.2	1017.6
70	0	0	1363.2	1091.2	1200	966.4	1027.2	1212.8	1305.6	953.6
71	0	0	1027.2	902.4	1510.4	1123.2	1449.6	969.6	1065.6	1216
72	0	0	889.6	1356.8	1414.4	1104	1235.2	745.6	1171.2	1126.4
73	0	0	1052.8	1091.2	1356.8	1356.8	1027.2	1264	1222.4	1043.2
74	0	0	809.6	1052.8	1299.2	1091.2	1248	1491.2	1052.8	1321.6
75	0	0	1017.6	960	1196.8	992	1014.4	1366.4	1264	1145.6
76	0	0	1260.8	1257.6	947.2	1190.4	1052.8	1209.6	902.4	1123.2
77	0	0	1305.6	1376	1142.4	1177.6	1024	1008	1142.4	992
78	0	0	1004.8	1337.6	1020.8	1398.4	1235.2	908.8	1091.2	1017.6
79	0	0	1603.2	1094.4	1033.6	1033.6	1232	1145.6	720	1337.6
80	0	0	1040	1232	1196.8	902.4	985.6	1315.2	1609.6	963.2
81	0	0	1062.4	1177.6	1136	918.4	1056	1299.2	1350.4	979.2
82	0	0	1190.4	1049.6	1046.4	1040	892.8	1273.6	1209.6	1337.6
83	0	0	876.8	1673.6	1577.6	790.4	1040	924.8	1462.4	902.4
84	0	0	1091.2	1241.6	1232	1254.4	1033.6	1116.8	992	1388.8
85	0	0	1244.8	1107.2	1094.4	928	1116.8	1075.2	1097.6	1331.2
86	0	0	809.6	1552	694.4	1190.4	1385.6	1379.2	1078.4	1283.2
87	0	0	1324.8	1129.6	1113.6	1187.2	940.8	1273.6	912	1052.8
88	0	0	1283.2	1321.6	1027.2	905.6	1264	1382.4	1097.6	1187.2
89	0	0	1190.4	1507.2	1398.4	1190.4	1289.6	675.2	931.2	1193.6
90	0	0	1504	729.6	1171.2	1059.2	1193.6	1257.6	1305.6	1107.2
avg	0	0	1151.47	1146.24	1216.96	1073.39	1139.41	1170.67	1153.71	1157.12
delay	0.258065	0.257143	406.054	415.255	409.69	403.5	412.562	404.798	411.956	409.144
loss	0	0	0.0218978	0.0284858	0.016692	0.0143084	0.0248344	0.0516987	0.0214286	0.0296167
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=30', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
