Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.733s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	12.2	16.6	11.4	16.6	14	13.8	13	14.6	16.8	15.4
61	0	0	732.8	1452.8	1401.6	1008	883.2	960	1008	1724.8
62	0	0	896	947.2	985.6	1068.8	876.8	848	1027.2	694.4
63	0	0	633.6	883.2	1014.4	956.8	1027.2	697.6	713.6	492.8
64	0	0	512	825.6	828.8	963.2	835.2	825.6	1331.2	713.6
65	0	0	691.2	793.6	905.6	992	809.6	1168	617.6	892.8
66	0	0	732.8	764.8	1081.6	899.2	800	963.2	870.4	675.2
67	0	0	771.2	924.8	816	998.4	1046.4	1020.8	899.2	620.8
68	0	0	560	720	1052.8	944	857.6	896	1020.8	364.8
69	0	0	739.2	793.6	806.4	857.6	816	1049.6	790.4	582.4
70	0	0	460.8	937.6	1008	848	899.2	838.4	940.8	505.6
71	0	0	819.2	892.8	1024	956.8	899.2	848	944	611.2
72	0	0	665.6	752	819.2	793.6	899.2	995.2	864	646.4
73	0	0	624	860.8	867.2	1084.8	918.4	601.6	892.8	460.8
74	0	0	531.2	857.6	892.8	902.4	870.4	899.2	889.6	627.2
75	0	0	588.8	780.8	998.4	614.4	982.4	1017.6	944	672
76	0	0	697.6	681.6	985.6	912	864	972.8	844.8	668.8
77	0	0	675.2	822.4	601.6	1030.4	838.4	972.8	1056	480
78	0	0	684.8	1014.4	672	867.2	934.4	902.4	726.4	707.2
79	0	0	614.4	940.8	668.8	736	1030.4	806.4	940.8	588.8
80	0	0	457.6	828.8	870.4	790.4	774.4	915.2	1132.8	486.4
81	0	0	668.8	729.6	819.2	838.4	1097.6	780.8	931.2	441.6
82	0	0	556.8	953.6	979.2	899.2	963.2	918.4	1040	684.8
83	0	0	518.4	841.6	835.2	1043.2	780.8	982.4	934.4	896
84	0	0	550.4	739.2	1004.8	1027.2	992	992	790.4	592
85	0	0	579.2	819.2	896	979.2	1011.2	742.4	998.4	608
86	0	0	713.6	1155.2	857.6	915.2	963.2	784	796.8	665.6
87	0	0	547.2	800	969.6	934.4	966.4	896	969.6	710.4
88	0	0	681.6	1072	787.2	902.4	848	1116.8	790.4	537.6
89	0	0	710.4	921.6	918.4	835.2	873.6	867.2	908.8	630.4
90	0	0	556.8	844.8	924.8	713.6	873.6	867.2	963.2	790.4
avg	0	0	639.04	878.4	909.76	910.4	907.733	904.853	919.253	659.093
delay	0.245902	0.253012	590.672	560.309	570.058	514.375	561.949	577.061	569.827	682.348
loss	0	0	0.576988	0.760826	0.496333	0.158192	0.705588	0.760583	0.755205	0.741674
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=40e6', '--ratio=0.375', '--RngRun=49', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
