Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.786s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	14	18.2	15.2	15.4	14	14	15.8	16.2	15.2	15
61	0	0	745.6	1369.6	1161.6	812.8	1443.2	896	1372.8	934.4
62	0	0	963.2	982.4	726.4	985.6	1353.6	950.4	867.2	899.2
63	0	0	790.4	956.8	1084.8	848	1014.4	796.8	1091.2	844.8
64	0	0	979.2	902.4	768	905.6	1094.4	1132.8	755.2	697.6
65	0	0	732.8	886.4	924.8	918.4	896	1129.6	1017.6	672
66	0	0	720	867.2	1398.4	889.6	636.8	969.6	1084.8	684.8
67	0	0	649.6	838.4	636.8	985.6	931.2	880	963.2	636.8
68	0	0	473.6	819.2	1088	1088	774.4	899.2	1059.2	787.2
69	0	0	643.2	732.8	851.2	851.2	800	1036.8	1072	649.6
70	0	0	595.2	790.4	803.2	1001.6	835.2	1107.2	998.4	777.6
71	0	0	454.4	822.4	812.8	809.6	908.8	1142.4	912	736
72	0	0	668.8	873.6	985.6	963.2	844.8	870.4	1177.6	601.6
73	0	0	812.8	976	1011.2	1168	1030.4	966.4	934.4	755.2
74	0	0	704	998.4	1036.8	716.8	1196.8	966.4	771.2	851.2
75	0	0	790.4	851.2	915.2	921.6	707.2	1260.8	1017.6	780.8
76	0	0	512	966.4	931.2	828.8	982.4	723.2	1084.8	460.8
77	0	0	601.6	860.8	809.6	966.4	764.8	1081.6	892.8	764.8
78	0	0	598.4	752	988.8	876.8	860.8	966.4	873.6	540.8
79	0	0	512	931.2	960	841.6	940.8	982.4	940.8	576
80	0	0	761.6	892.8	659.2	899.2	710.4	905.6	1232	908.8
81	0	0	470.4	873.6	1008	1062.4	1136	928	838.4	905.6
82	0	0	697.6	886.4	960	816	857.6	816	937.6	646.4
83	0	0	790.4	1043.2	982.4	1104	870.4	924.8	704	720
84	0	0	563.2	1088	809.6	1030.4	1056	806.4	806.4	992
85	0	0	672	761.6	688	969.6	902.4	771.2	928	604.8
86	0	0	633.6	828.8	979.2	1040	892.8	835.2	883.2	604.8
87	0	0	592	1046.4	742.4	649.6	1033.6	985.6	832	771.2
88	0	0	598.4	803.2	1020.8	774.4	1126.4	860.8	1040	627.2
89	0	0	752	803.2	1004.8	1008	1062.4	921.6	966.4	748.8
90	0	0	678.4	1033.6	768	915.2	524.8	841.6	921.6	822.4
avg	0	0	671.893	907.947	917.227	921.6	939.627	945.173	965.867	733.44
delay	0.257143	0.252747	550.686	562.509	507.731	544.843	502.47	549.306	507.549	551.195
loss	0	0	0.411021	0.485463	0.15708	0.660413	0.144615	0.652174	0.150108	0.623468
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=35e6', '--ratio=0.375', '--RngRun=37', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
