Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.897s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10
60	14	13.6	14.4	19.4	13.8	14.4	12.8	16.4	13.4	17
61	0	0	1292.8	1088	1142.4	1033.6	1190.4	921.6	1081.6	934.4
62	0	0	1315.2	1043.2	1292.8	857.6	1225.6	1360	1084.8	1257.6
63	0	0	1084.8	1184	1174.4	1065.6	1388.8	793.6	1475.2	1228.8
64	0	0	700.8	1129.6	1331.2	1331.2	1350.4	1200	1040	1296
65	0	0	1046.4	934.4	1334.4	1052.8	1433.6	1161.6	1334.4	1030.4
66	0	0	1152	1408	1216	1244.8	883.2	992	1337.6	1372.8
67	0	0	1248	1081.6	1548.8	1142.4	1350.4	528	1446.4	1033.6
68	0	0	1369.6	1094.4	969.6	1062.4	1273.6	1193.6	1062.4	960
69	0	0	1036.8	886.4	1040	1257.6	1228.8	1036.8	982.4	1436.8
70	0	0	1590.4	809.6	921.6	1120	1155.2	1404.8	985.6	1376
71	0	0	1222.4	1155.2	1078.4	1184	1209.6	889.6	1337.6	1318.4
72	0	0	1068.8	1078.4	886.4	1084.8	934.4	1702.4	1107.2	1155.2
73	0	0	1264	1126.4	966.4	1235.2	1241.6	1504	1116.8	899.2
74	0	0	848	1094.4	1004.8	1523.2	1132.8	921.6	1267.2	1292.8
75	0	0	1008	992	1190.4	1542.4	1049.6	905.6	992	1164.8
76	0	0	924.8	1097.6	1065.6	1091.2	1068.8	1478.4	1145.6	1219.2
77	0	0	928	1091.2	1180.8	1356.8	1024	1296	1516.8	1033.6
78	0	0	1088	1353.6	1027.2	1430.4	1427.2	912	1113.6	857.6
79	0	0	1372.8	860.8	937.6	1049.6	1171.2	1257.6	806.4	1238.4
80	0	0	1193.6	1360	1372.8	985.6	1052.8	1331.2	848	896
81	0	0	1068.8	854.4	1315.2	1116.8	1385.6	1123.2	1161.6	1363.2
82	0	0	1113.6	1206.4	1315.2	1081.6	1356.8	1171.2	1049.6	1232
83	0	0	1228.8	899.2	1116.8	899.2	1369.6	1113.6	1043.2	1452.8
84	0	0	1084.8	1132.8	1004.8	992	1184	1187.2	1036.8	1408
85	0	0	1276.8	1318.4	1088	1046.4	1075.2	1193.6	1001.6	1145.6
86	0	0	1433.6	1212.8	1353.6	1347.2	1286.4	723.2	1251.2	752
87	0	0	937.6	1158.4	953.6	1404.8	1254.4	864	1328	1430.4
88	0	0	1222.4	1177.6	1401.6	1126.4	1100.8	1273.6	1027.2	835.2
89	0	0	1302.4	1200	1040	1145.6	886.4	1203.2	1011.2	1196.8
90	0	0	1046.4	1120	1145.6	1225.6	921.6	1164.8	1411.2	1113.6
avg	0	0	1149.01	1104.96	1147.2	1167.89	1187.09	1126.93	1146.77	1164.37
delay	0.257143	0.25	429.731	423.396	418.558	431.464	424.696	431.201	428.392	433.144
loss	0	0	0.0238806	0.0684524	0.0292398	0.0704023	0.0586552	0.0201097	0.0581395	0.0244898
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=5', '--locationFile=locationtxt/locationFile24.txt', '--routingFile=locationtxt/routingFile24.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
