Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.662s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	16.2	13.2	13	14.6
61	922.4	914.08	1063.36	918.72
62	890.4	981.76	1199.2	887.04
63	992.48	966.4	965.44	887.52
64	856.96	922.4	943.84	853.12
65	882.88	949.44	874.88	955.52
66	942.4	983.04	914.24	961.28
67	884.48	823.68	959.04	933.44
68	962.88	891.52	880.8	882.72
69	959.68	986.72	791.04	960.48
70	1013.76	992.8	898.24	926.88
71	987.2	806.56	904.64	1069.28
72	935.04	979.52	934.08	816.64
73	936.16	1049.92	1027.2	813.28
74	903.84	924.16	867.2	991.84
75	900	925.12	888.16	935.36
76	894.72	994.4	916.8	1123.04
77	1017.12	956.96	811.36	934.24
78	857.44	1000.48	901.92	925.92
79	852.64	862.08	877.76	891.68
80	918.72	927.84	963.36	918.08
81	927.84	917.76	870.08	877.92
82	968.16	948	858.72	780.96
83	944.16	939.2	985.12	801.92
84	833.12	971.84	936	900
85	863.36	969.76	1020	958.08
86	956.32	616.48	1042.56	1173.44
87	1144.64	872	1031.68	1015.68
88	1122.56	844.8	832.32	939.2
89	882.24	914.08	873.76	848
90	853.76	921.44	868.48	853.92
91	891.04	900.96	860	1026.08
92	881.92	1042.24	877.92	890.08
93	881.28	912.32	1137.6	872.96
94	949.12	842.4	968.96	906.08
95	920.96	915.84	991.04	934.08
96	947.04	926.24	1008.96	884.8
97	955.04	951.2	970.4	1206.56
98	894.72	926.72	908.16	947.84
99	992.48	989.76	999.04	884.96
100	964.16	1020.64	1064.8	976.64
101	1068.32	973.28	1065.44	988.32
102	944.32	946.4	942.08	878.56
103	1166.08	724.32	1019.52	999.84
104	1119.36	1173.76	1227.04	636.64
105	1044.48	923.68	914.24	884.64
106	861.12	875.68	880.96	888.8
107	919.52	904.32	881.44	908.16
108	920.48	933.92	852.8	972.16
109	885.92	950.56	840.64	933.12
110	1001.28	918.72	1016.48	952.8
111	1051.68	842.88	1070.4	970.4
112	833.12	860.16	1071.52	943.36
113	866.24	925.44	898.88	888.32
114	983.84	802.72	1096.32	912.96
115	1016.64	1056.48	970.4	896.32
116	889.92	956.64	918.08	1122.08
117	1108.48	976.8	1003.04	1051.2
118	864.48	877.12	998.24	874.24
119	860.16	1179.84	1055.36	910.4
120	1093.12	1009.44	994.72	900.8
(1,0)	(2,51)	(3,0)	(4,66630)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	946.395	933.245	956.763	929.64
delay	492.959	463.383	130.271	470.802
loss	0.364673	0.336046	0	0.358515
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=25e5', '--packetSize=2e2', '--tcp=0', '--RngRun=6'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
