Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.376s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	16	14	13.2	13.6
61	888.8	1066.24	1026.72	907.04
62	785.44	965.76	982.56	1029.44
63	751.04	903.2	1025.6	1002.72
64	928.48	1089.44	1238.72	899.52
65	960.64	1014.4	928.16	945.76
66	969.12	1060.48	883.52	925.6
67	884.32	926.4	977.92	897.12
68	1047.84	809.12	1019.68	949.28
69	904.96	822.24	880	919.84
70	949.12	986.88	1082.72	945.44
71	919.36	946.08	984	1020
72	928.8	1208.96	892	931.2
73	1178.56	865.6	891.84	934.08
74	854.72	1047.84	871.84	962.56
75	959.68	947.36	935.2	890.88
76	779.36	857.12	960.32	912.96
77	877.92	978.24	930.56	919.52
78	798.88	1092.64	1011.68	982.24
79	1111.68	955.68	952.8	890.24
80	906.72	893.76	855.52	967.04
81	769.28	1014.88	1112.64	1073.76
82	881.92	1013.6	1143.36	940.64
83	910.72	1112	1201.6	983.68
84	956.32	950.56	997.6	861.28
85	858.72	1044.96	865.28	849.6
86	898.4	948.96	1017.6	932.16
87	910.4	894.08	926.08	811.2
88	875.04	904.8	824.96	990.08
89	863.36	1024.32	923.04	986.4
90	850.08	944.64	1014.72	945.44
91	826.56	714.72	1120.32	1121.44
92	890.72	888.16	852	889.76
93	874.08	1015.36	655.36	967.52
94	897.12	777.76	921.76	990.56
95	930.24	940	903.84	934.72
96	985.76	867.2	848	942.56
97	923.68	890.88	956.96	903.36
98	911.04	951.68	1010.88	933.12
99	889.28	1140	1047.52	951.36
100	852.32	883.84	853.44	810.72
101	952.16	1005.12	864.96	1079.2
102	822.56	889.28	1057.6	1142.24
103	933.12	881.92	867.68	866.08
104	922.56	973.92	1088.16	1015.36
105	928.32	909.12	1016.32	828.16
106	957.6	785.6	943.84	799.68
107	1031.2	945.28	986.88	989.28
108	979.2	1064.48	772.8	890.4
109	858.56	891.68	1013.28	960
110	923.84	878.08	852	923.68
111	983.68	816	783.04	962.24
112	905.92	892.16	913.76	881.76
113	980.8	970.08	819.2	908
114	985.6	1015.68	936.96	970.24
115	859.84	859.68	962.88	834.4
116	889.44	980	944.8	981.6
117	687.04	981.92	1028.96	964.8
118	1091.84	838.72	1048.8	952.16
119	800.16	919.52	852.32	962.72
120	923.2	910.72	904.32	968
(1,0)	(2,21)	(3,0)	(4,66713)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	909.285	946.147	953.115	942.197
delay	517.754	129.861	130.216	130.101
loss	0.380783	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=25e5', '--packetSize=2e2', '--tcp=0', '--RngRun=15'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
