Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.664s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	12.4	12.6	13.2	13.8
61	438.4	514.08	567.36	440
62	439.2	453.92	428.96	403.68
63	423.04	413.76	420.8	451.2
64	428.96	452.32	431.2	422.88
65	435.68	417.76	422.88	444
66	430.56	449.92	424.64	424.32
67	433.92	405.28	453.92	441.76
68	412.96	478.24	452.32	450.08
69	422.4	422.4	413.76	454.72
70	442.4	432.48	453.92	412.96
71	425.44	422.24	432.8	425.44
72	443.84	437.76	433.6	443.84
73	422.56	421.28	412.64	423.84
74	423.52	450.24	429.6	443.04
75	434.24	441.92	399.04	448.64
76	437.92	440.16	422.24	388.32
77	420.48	442.08	431.68	468.32
78	425.12	426.88	412.64	434.08
79	416	431.84	455.04	433.92
80	435.68	451.04	442.72	432.16
81	431.2	423.36	422.24	429.12
82	428.16	424.32	443.84	436.96
83	434.72	417.44	454.24	438.88
84	463.2	444.48	450.72	405.28
85	441.76	452.32	425.12	431.04
86	410.72	424.64	435.2	436.32
87	436.32	440.16	429.44	439.84
88	425.44	443.04	420.32	443.84
89	427.84	421.6	432	422.24
90	430.56	444.48	426.08	419.04
91	420.32	412.96	439.52	415.04
92	478.56	425.44	453.12	417.92
93	418.88	448.32	444.32	443.68
94	392.8	419.04	451.36	452.96
95	446.72	413.44	424.64	413.12
96	419.36	445.92	443.04	438.88
97	453.92	427.04	433.44	403.36
98	408.96	440.96	427.84	434.72
99	406.08	451.04	454.24	453.44
100	437.92	447.2	429.6	431.36
101	422.56	413.76	424.32	436.32
102	437.44	435.36	428.96	427.36
103	412.64	425.76	431.2	438.72
104	446.88	429.44	433.28	412.96
105	442.88	436.64	439.52	405.28
106	426.72	438.24	441.76	410.24
107	443.36	410.24	417.44	449.44
108	428.16	431.84	443.52	452.64
109	391.36	450.24	445.44	433.92
110	428.32	432.48	412.32	412.16
111	432.64	449.44	454.24	430.24
112	447.84	451.68	408.64	443.52
113	392.8	423.04	439.52	422.88
114	478.72	421.6	419.68	482.4
115	458.72	453.44	430.88	422.72
116	412.32	453.92	413.12	448.48
117	439.04	399.52	437.92	412.96
118	411.04	439.68	432.16	455.04
119	454.24	441.76	426.88	418.56
120	424.32	395.36	444.32	446.72
avg	430.629	435.104	435.12	432.613
delay	1342.65	1196.88	1202.01	565.197
loss	0.792352	0.648144	0.650573	0.289665
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=2e2', '--tcp=0', '--RngRun=50'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
