Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.793s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	15.4	17	15	15.2	12.2	13.4	16.8	15.8	15.8	16.6	16.8	12.4
61	704	812.8	988.8	851.2	598.4	752	886.4	700.8	560	1017.6	777.6	832
62	854.4	566.4	896	988.8	876.8	844.8	1017.6	992	720	992	748.8	668.8
63	870.4	816	828.8	956.8	649.6	582.4	803.2	633.6	774.4	707.2	905.6	921.6
64	707.2	1081.6	723.2	841.6	713.6	720	870.4	812.8	832	774.4	713.6	572.8
65	761.6	918.4	569.6	982.4	1017.6	841.6	860.8	851.2	758.4	902.4	867.2	755.2
66	755.2	966.4	1024	848	1110.4	672	896	870.4	851.2	761.6	864	758.4
67	704	892.8	828.8	636.8	649.6	748.8	851.2	1024	742.4	752	710.4	694.4
68	1110.4	675.2	569.6	947.2	851.2	963.2	972.8	1014.4	588.8	684.8	915.2	1043.2
69	796.8	742.4	841.6	848	819.2	857.6	774.4	915.2	982.4	800	1052.8	825.6
70	627.2	832	889.6	908.8	918.4	934.4	697.6	816	963.2	1078.4	934.4	924.8
71	787.2	944	931.2	1180.8	838.4	876.8	704	512	745.6	960	1171.2	828.8
72	912	611.2	851.2	998.4	1113.6	822.4	1056	1024	966.4	1033.6	710.4	947.2
73	1027.2	732.8	835.2	832	601.6	1084.8	806.4	611.2	944	918.4	892.8	918.4
74	752	1004.8	944	755.2	931.2	848	736	1110.4	956.8	889.6	902.4	844.8
75	748.8	870.4	1046.4	652.8	828.8	761.6	963.2	700.8	659.2	940.8	982.4	1030.4
76	1033.6	630.4	937.6	758.4	732.8	1088	793.6	713.6	860.8	835.2	1027.2	972.8
77	598.4	748.8	928	1008	828.8	579.2	1024	883.2	796.8	992	844.8	678.4
78	748.8	729.6	992	800	880	998.4	828.8	969.6	819.2	905.6	883.2	940.8
79	848	793.6	809.6	742.4	1036.8	864	1094.4	873.6	796.8	867.2	518.4	784
80	982.4	736	544	774.4	934.4	576	822.4	960	886.4	601.6	1001.6	870.4
81	505.6	720	1116.8	752	1036.8	851.2	867.2	841.6	992	844.8	793.6	688
82	643.2	985.6	537.6	880	1065.6	550.4	572.8	998.4	944	899.2	873.6	768
83	809.6	854.4	822.4	896	886.4	851.2	787.2	934.4	860.8	774.4	659.2	649.6
84	848	800	768	678.4	896	774.4	748.8	828.8	851.2	880	828.8	1001.6
85	950.4	736	499.2	931.2	630.4	966.4	924.8	771.2	784	620.8	659.2	1004.8
86	848	595.2	992	1110.4	883.2	963.2	838.4	902.4	828.8	713.6	713.6	720
87	1027.2	838.4	780.8	684.8	1168	652.8	873.6	902.4	572.8	726.4	633.6	812.8
88	784	563.2	1017.6	665.6	745.6	688	857.6	1049.6	716.8	832	912	902.4
89	1148.8	899.2	860.8	956.8	748.8	784	620.8	617.6	956.8	694.4	921.6	784
90	547.2	668.8	1036.8	844.8	947.2	1241.6	771.2	572.8	812.8	732.8	985.6	793.6
avg	814.72	792.213	847.04	857.067	864.64	824.64	844.053	846.933	817.493	837.76	846.827	831.253
delay	3.05442	2.81655	2.42084	2.30732	4.73347	4.81779	4.94672	3.38163	4.8	4.77019	4.85529	3.21149
loss	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs6', '--datarate=20e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile42d.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
