Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.355s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	15.2	15.6	14.8	14.6	13	13.6	15.8	11.8	16	15.8	13.2	14.2
61	147.2	108.8	124.8	153.6	211.2	160	150.4	227.2	172.8	195.2	166.4	172.8
62	252.8	204.8	169.6	195.2	291.2	275.2	217.6	240	265.6	227.2	211.2	249.6
63	249.6	256	246.4	128	227.2	217.6	153.6	204.8	220.8	272	233.6	243.2
64	236.8	227.2	195.2	147.2	169.6	236.8	249.6	217.6	281.6	211.2	172.8	195.2
65	249.6	192	147.2	265.6	185.6	233.6	208	195.2	147.2	172.8	137.6	147.2
66	195.2	211.2	188.8	179.2	156.8	236.8	224	281.6	208	185.6	281.6	243.2
67	195.2	172.8	217.6	233.6	211.2	179.2	195.2	185.6	185.6	195.2	179.2	211.2
68	185.6	153.6	233.6	281.6	172.8	108.8	195.2	204.8	281.6	201.6	252.8	252.8
69	249.6	217.6	211.2	140.8	185.6	243.2	201.6	195.2	195.2	227.2	243.2	259.2
70	217.6	153.6	185.6	268.8	208	169.6	227.2	147.2	224	227.2	243.2	220.8
71	166.4	217.6	211.2	204.8	227.2	217.6	204.8	233.6	188.8	243.2	185.6	147.2
72	208	208	201.6	201.6	227.2	176	185.6	115.2	259.2	179.2	131.2	185.6
73	265.6	256	217.6	211.2	265.6	195.2	163.2	185.6	208	185.6	195.2	291.2
74	172.8	233.6	201.6	211.2	281.6	179.2	227.2	185.6	169.6	233.6	217.6	172.8
75	185.6	275.2	179.2	211.2	147.2	243.2	204.8	195.2	172.8	220.8	243.2	243.2
76	243.2	227.2	201.6	211.2	188.8	275.2	172.8	204.8	201.6	201.6	252.8	118.4
77	192	233.6	252.8	297.6	179.2	185.6	185.6	195.2	201.6	163.2	217.6	185.6
78	220.8	201.6	259.2	147.2	259.2	204.8	198.4	236.8	147.2	220.8	233.6	195.2
79	227.2	227.2	201.6	208	259.2	217.6	131.2	179.2	211.2	249.6	160	240
80	169.6	217.6	156.8	233.6	163.2	147.2	185.6	227.2	224	224	227.2	172.8
81	124.8	220.8	201.6	211.2	163.2	185.6	240	185.6	124.8	163.2	243.2	236.8
82	156.8	185.6	275.2	217.6	275.2	204.8	233.6	217.6	265.6	217.6	195.2	220.8
83	179.2	227.2	169.6	201.6	131.2	169.6	195.2	195.2	195.2	195.2	179.2	195.2
84	233.6	220.8	268.8	249.6	147.2	185.6	220.8	249.6	204.8	208	195.2	227.2
85	265.6	249.6	147.2	163.2	211.2	208	217.6	217.6	243.2	246.4	211.2	195.2
86	201.6	153.6	227.2	233.6	211.2	236.8	256	131.2	243.2	220.8	211.2	233.6
87	188.8	140.8	291.2	147.2	179.2	249.6	153.6	249.6	172.8	259.2	156.8	227.2
88	249.6	259.2	163.2	275.2	169.6	211.2	179.2	227.2	281.6	195.2	233.6	281.6
89	259.2	227.2	208	163.2	131.2	163.2	201.6	201.6	230.4	195.2	147.2	137.6
90	153.6	163.2	243.2	201.6	185.6	252.8	217.6	195.2	156.8	201.6	220.8	147.2
avg	208.107	208.107	206.613	206.507	200.747	205.653	199.893	204.267	209.493	211.307	205.973	208.32
delay	0.55102	1.24786	1.36036	0.733333	2.93694	1.1383	2.79279	2.79646	1.46825	1.08163	1.05376	2.86441
loss	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs6', '--datarate=5e6', '--ratio=0.375', '--RngRun=4', '--locationFile=locationtxt/locationFile42d.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
