Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  7600	  0
5 	  6	  4	  10	  10408	  0
9 	  8	  4	  10	  6005	  0
8 	  9	  4	  10	  9308	  0
3 	  2	  4	  10	  8038	  0
2 	  3	  4	  10	  11847	  0
8 	  7	  4	  10	  8121	  0
7 	  8	  4	  10	  7878	  0
5 	  4	  4	  10	  8973	  0
4 	  5	  4	  10	  8736	  0
2 	  1	  4	  10	  10630	  0
1 	  2	  4	  10	  9700	  0
8 	  9	  0	  9	  220	  1
7 	  8	  0	  4	  73	  1
2 	  3	  0	  9	  246	  1
3 	  2	  4	  4	  64	  1
1 	  2	  0	  4	  87	  1
9 	  8	  4	  4	  65	  1

 TotalTx Number= 108000

 TotalReset Number= 6466
