Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  8868	  0
8 	  9	  4	  10	  13044	  0
3 	  2	  4	  10	  8291	  0
2 	  3	  4	  10	  12685	  0
6 	  5	  4	  10	  6843	  0
2 	  1	  4	  10	  11476	  0
5 	  6	  4	  10	  9549	  0
1 	  2	  4	  10	  10846	  0
8 	  7	  4	  10	  11942	  0
7 	  8	  4	  10	  10696	  0
5 	  4	  4	  10	  7866	  0
4 	  5	  4	  10	  7911	  0
9 	  8	  4	  4	  75	  1
2 	  3	  0	  9	  249	  1
7 	  8	  0	  4	  54	  1
8 	  9	  0	  9	  382	  1
3 	  2	  4	  4	  74	  1
1 	  2	  0	  4	  148	  1

 TotalTx Number= 121000

 TotalReset Number= 7796
