Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  6187	  0
8 	  9	  4	  10	  9830	  0
6 	  5	  4	  10	  9141	  0
5 	  6	  4	  10	  12379	  0
3 	  2	  4	  10	  6903	  0
8 	  7	  4	  10	  8411	  0
7 	  8	  4	  10	  8348	  0
2 	  3	  4	  10	  10421	  0
5 	  4	  4	  10	  10426	  0
4 	  5	  4	  10	  10294	  0
2 	  1	  4	  10	  9171	  0
1 	  2	  4	  10	  8951	  0
2 	  3	  0	  9	  169	  1
8 	  9	  0	  9	  139	  1
7 	  8	  0	  4	  88	  1
1 	  2	  0	  4	  102	  1
3 	  2	  4	  4	  19	  1
9 	  8	  4	  4	  20	  1

 TotalTx Number= 111000

 TotalReset Number= 6262
