Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  7001	  0
2 	  3	  4	  10	  10347	  0
9 	  8	  4	  10	  6619	  0
8 	  9	  4	  10	  9856	  0
6 	  5	  4	  10	  7389	  0
5 	  6	  4	  10	  10360	  0
8 	  7	  4	  10	  9003	  0
7 	  8	  4	  10	  9160	  0
2 	  1	  4	  10	  9875	  0
1 	  2	  4	  10	  9716	  0
5 	  4	  4	  10	  8559	  0
4 	  5	  4	  10	  8570	  0
8 	  9	  4	  9	  1	  1
8 	  9	  0	  9	  621	  1
1 	  2	  0	  4	  150	  1
3 	  2	  4	  4	  79	  1
9 	  8	  4	  4	  65	  1
2 	  3	  0	  9	  530	  1
7 	  8	  0	  4	  98	  1

 TotalTx Number= 108000

 TotalReset Number= 6195
