Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  6885	  0
8 	  9	  4	  10	  10962	  0
6 	  5	  4	  10	  7127	  0
5 	  6	  4	  10	  9894	  0
8 	  7	  4	  10	  9518	  0
7 	  8	  4	  10	  9403	  0
5 	  4	  4	  10	  8359	  0
4 	  5	  4	  10	  8357	  0
3 	  2	  4	  10	  7519	  0
2 	  3	  4	  10	  11602	  0
2 	  1	  4	  10	  10603	  0
1 	  2	  4	  10	  9682	  0
3 	  2	  4	  4	  55	  1
2 	  3	  0	  9	  408	  1
9 	  8	  4	  4	  79	  1
8 	  9	  0	  9	  294	  1
7 	  8	  0	  4	  124	  1
1 	  2	  0	  4	  128	  1

 TotalTx Number= 111000

 TotalReset Number= 6583
