Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  8239	  0
2 	  3	  4	  10	  12262	  0
6 	  5	  4	  10	  5844	  0
9 	  8	  4	  10	  8213	  0
8 	  9	  4	  10	  12643	  0
5 	  6	  4	  10	  8069	  0
2 	  1	  4	  10	  10754	  0
8 	  7	  4	  10	  11202	  0
7 	  8	  4	  10	  10943	  0
1 	  2	  4	  10	  10236	  0
5 	  4	  4	  10	  6914	  0
4 	  5	  4	  10	  6766	  0
8 	  9	  0	  9	  257	  1
1 	  2	  0	  4	  90	  1
2 	  3	  0	  9	  336	  1
3 	  2	  4	  4	  44	  1
7 	  8	  0	  4	  137	  1
9 	  8	  4	  4	  50	  1

 TotalTx Number= 113000

 TotalReset Number= 7703
