Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  8289	  0
2 	  3	  4	  10	  12933	  0
6 	  5	  4	  10	  6542	  0
5 	  6	  4	  10	  8940	  0
2 	  1	  4	  10	  11044	  0
1 	  2	  4	  10	  10485	  0
5 	  4	  4	  10	  7537	  0
4 	  5	  4	  10	  7503	  0
9 	  8	  4	  10	  6997	  0
8 	  9	  4	  10	  10166	  0
8 	  7	  4	  10	  10023	  0
7 	  8	  4	  10	  8612	  0
3 	  2	  4	  4	  28	  1
1 	  2	  0	  4	  145	  1
7 	  8	  0	  4	  132	  1
8 	  9	  0	  9	  272	  1
9 	  8	  4	  4	  78	  1
2 	  3	  0	  9	  273	  1

 TotalTx Number= 110000

 TotalReset Number= 6861
