Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  6904	  0
9 	  8	  4	  10	  8057	  0
5 	  6	  4	  10	  9288	  0
8 	  9	  4	  10	  12419	  0
3 	  2	  4	  10	  7494	  0
2 	  3	  4	  10	  12295	  0
8 	  7	  4	  10	  11340	  0
7 	  8	  4	  10	  10067	  0
5 	  4	  4	  10	  8066	  0
4 	  5	  4	  10	  7908	  0
2 	  1	  4	  10	  11281	  0
1 	  2	  4	  10	  10490	  0
2 	  3	  0	  9	  355	  1
1 	  2	  0	  4	  186	  1
8 	  9	  0	  9	  477	  1
7 	  8	  0	  4	  228	  1
3 	  2	  4	  4	  51	  1
9 	  8	  4	  4	  93	  1

 TotalTx Number= 117000

 TotalReset Number= 6959
