Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  7573	  0
8 	  9	  4	  10	  12052	  0
6 	  5	  4	  10	  7557	  0
5 	  6	  4	  10	  10118	  0
8 	  7	  4	  10	  9892	  0
3 	  2	  4	  10	  7646	  0
2 	  3	  4	  10	  10808	  0
7 	  8	  4	  10	  9709	  0
2 	  1	  4	  10	  10489	  0
1 	  2	  4	  10	  9277	  0
5 	  4	  4	  10	  8569	  0
4 	  5	  4	  10	  8404	  0
8 	  9	  4	  9	  1	  1
8 	  9	  0	  9	  421	  1
3 	  2	  4	  4	  74	  1
2 	  3	  0	  9	  259	  1
1 	  2	  0	  4	  73	  1
7 	  8	  0	  4	  57	  1
9 	  8	  4	  4	  20	  1

 TotalTx Number= 113000

 TotalReset Number= 6959
