Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  6842	  0
3 	  2	  4	  10	  7553	  0
8 	  9	  4	  10	  10161	  0
6 	  5	  4	  10	  8358	  0
5 	  6	  4	  10	  11469	  0
2 	  3	  4	  10	  11319	  0
8 	  7	  4	  10	  8709	  0
7 	  8	  4	  10	  7813	  0
5 	  4	  4	  10	  9695	  0
4 	  5	  4	  10	  9293	  0
2 	  1	  4	  10	  10220	  0
1 	  2	  4	  10	  9874	  0
7 	  8	  0	  4	  53	  1
2 	  3	  0	  9	  92	  1
8 	  9	  0	  9	  343	  1
3 	  2	  4	  4	  62	  1
9 	  8	  4	  4	  31	  1
1 	  2	  0	  4	  112	  1

 TotalTx Number= 112000

 TotalReset Number= 6563
