Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.004s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	17	12.4	14.4	15.8
61	3030.4	3158.4	3347.2	3897.6
62	3987.2	2614.4	3475.2	4118.4
63	3363.2	3788.8	3075.2	2886.4
64	2492.8	3283.2	3564.8	3244.8
65	3113.6	3360	3164.8	2310.4
66	2899.2	3068.8	3177.6	2614.4
67	2793.6	3180.8	2569.6	3920
68	3276.8	2832	3107.2	2889.6
69	3267.2	3004.8	3324.8	3219.2
70	3030.4	3897.6	3331.2	2889.6
71	2880	3478.4	3270.4	2678.4
72	2377.6	3548.8	2883.2	3545.6
73	3184	2915.2	2992	2988.8
74	3139.2	2876.8	3084.8	3100.8
75	2758.4	2924.8	2768	2928
76	3139.2	2864	2796.8	2582.4
77	3148.8	2931.2	2608	2809.6
78	2828.8	3056	3244.8	2998.4
79	3094.4	3001.6	3280	2672
80	2854.4	3580.8	4256	2537.6
81	2720	3248	3548.8	2832
82	2668.8	3936	2963.2	3401.6
83	2806.4	2691.2	3296	2678.4
84	2400	3228.8	3228.8	3174.4
85	3305.6	3299.2	2758.4	2892.8
86	3334.4	3504	2867.2	2966.4
87	3763.2	3603.2	2876.8	2857.6
88	3033.6	2960	2870.4	3072
89	4272	2451.2	2851.2	3347.2
90	2608	3641.6	2988.8	3539.2
(1,0)	(2,5216)	(3,5839)	(4,640)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	3052.37	3197.65	3119.04	3053.12
delay	527.88	473.638	478.478	478.177
loss	0.37603	0.000464468	0.00157895	0.00100402
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=26', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
