Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.770s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	11.4	12.2	16.4	13.8
61	3283.2	3398.4	2684.8	3964.8
62	4192	3699.2	3833.6	3366.4
63	2707.2	3104	5337.6	3840
64	3676.8	4064	3254.4	4140.8
65	3078.4	4220.8	4444.8	3088
66	3408	3561.6	3641.6	4419.2
67	3449.6	3750.4	4352	3619.2
68	2867.2	4188.8	4358.4	3651.2
69	3590.4	3632	4083.2	3708.8
70	4332.8	3168	3606.4	3785.6
71	3443.2	3705.6	3872	4035.2
72	3494.4	4396.8	3276.8	3779.2
73	3481.6	3491.2	3750.4	4323.2
74	3289.6	4537.6	3475.2	3721.6
75	3859.2	3388.8	4208	3558.4
76	3344	4112	3942.4	3561.6
77	4844.8	3312	3996.8	3030.4
78	3878.4	3283.2	3849.6	4102.4
79	3865.6	3264	3932.8	3948.8
80	3875.2	2915.2	3545.6	4585.6
81	3926.4	3843.2	3619.2	3878.4
82	3318.4	2579.2	4918.4	4278.4
83	3984	3062.4	4182.4	3900.8
84	3641.6	3958.4	2880	4073.6
85	4675.2	3187.2	3689.6	3094.4
86	4067.2	4470.4	3065.6	3548.8
87	3481.6	4377.6	3724.8	3625.6
88	3222.4	4601.6	4137.6	3081.6
89	3350.4	3526.4	4588.8	3708.8
90	4128	3574.4	4048	3382.4
avg	3658.56	3679.15	3876.69	3760.11
delay	149.669	151.17	163.49	159.212
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=29', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
