Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.700s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	13.6	13.8	14.4	17.6
61	3248	3456	3404.8	3808
62	3824	3104	2745.6	3561.6
63	2598.4	3552	3024	3033.6
64	3020.8	3091.2	2998.4	3683.2
65	2352	3267.2	3350.4	3660.8
66	3961.6	2966.4	2742.4	3532.8
67	1792	2953.6	2944	2806.4
68	2937.6	3510.4	1875.2	2534.4
69	2905.6	3782.4	2649.6	2995.2
70	3561.6	3273.6	3510.4	3555.2
71	3136	2691.2	3424	3161.6
72	2934.4	3244.8	3840	2726.4
73	2326.4	2873.6	3257.6	3475.2
74	4032	2502.4	2470.4	2396.8
75	3737.6	3974.4	2422.4	2128
76	2835.2	2668.8	3388.8	2985.6
77	3865.6	2838.4	3267.2	2784
78	1920	3372.8	3388.8	2688
79	3264	2876.8	3600	3468.8
80	2336	3715.2	2912	3225.6
81	3529.6	3542.4	3625.6	3430.4
82	2748.8	3830.4	3814.4	2876.8
83	3363.2	3833.6	3769.6	2800
84	2883.2	1932.8	3488	2812.8
85	2150.4	2825.6	3088	4182.4
86	2515.2	2608	3785.6	2070.4
87	3084.8	2512	4000	3897.6
88	2390.4	1984	3504	1964.8
89	4553.6	3526.4	3273.6	3267.2
90	3196.8	3232	3196.8	3628.8
avg	3033.49	3118.08	3225.39	3104.75
delay	8.50087	7.12347	7.83468	7.42741
loss	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=41', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
