Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.697s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	15.2	12.4	11.6	15.8
61	3123.2	3481.6	3296	4073.6
62	3664	4480	3593.6	3465.6
63	3536	4086.4	4124.8	3299.2
64	4652.8	2825.6	3916.8	3392
65	4464	2643.2	2998.4	4153.6
66	3648	3280	3430.4	3334.4
67	3488	2806.4	3708.8	3417.6
68	4118.4	3209.6	3833.6	3625.6
69	3491.2	3043.2	2595.2	3286.4
70	3244.8	3324.8	2985.6	2595.2
71	3491.2	2976	3446.4	3222.4
72	3388.8	3900.8	2915.2	3910.4
73	3059.2	2928	3427.2	3078.4
74	3667.2	3379.2	3187.2	3731.2
75	3763.2	3801.6	2944	3641.6
76	4108.8	3891.2	2537.6	3750.4
77	3200	3180.8	2934.4	3305.6
78	3376	3628.8	3104	3763.2
79	3126.4	3235.2	3648	3507.2
80	3907.2	3152	3622.4	3260.8
81	3926.4	3619.2	2729.6	3699.2
82	3369.6	2828.8	3414.4	3398.4
83	3318.4	3843.2	3660.8	2944
84	2438.4	3520	4080	4755.2
85	3884.8	4160	2755.2	3750.4
86	3612.8	3596.8	3254.4	4012.8
87	2921.6	3868.8	4080	3404.8
88	3020.8	3126.4	3385.6	3776
89	2979.2	3104	3312	3619.2
90	3596.8	3798.4	2918.4	3468.8
avg	3519.57	3424	3328	3554.77
delay	431.454	480.639	425.123	476.394
loss	0	0.266077	0	0.25445
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=4', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
