Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  25280	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  19905	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  17328	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  19740	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  15674	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  13865	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  24359	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  19970	  0
3 	  4	  1	  7	  495	  1
7 	  8	  1	  7	  744	  1
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  19448	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  15868	  0
10 	  9	  4	  10	  19	  0
9 	  10	  4	  10	  13899	  0
2 	  3	  1	  7	  140	  1
15 	  16	  1	  7	  759	  1
9 	  10	  1	  7	  100	  1
6 	  7	  1	  7	  188	  1
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  16862	  0
10 	  11	  1	  7	  159	  1
11 	  12	  1	  7	  744	  1
13 	  14	  1	  7	  65	  1
14 	  15	  1	  7	  139	  1
5 	  6	  1	  7	  84	  1
1 	  2	  1	  7	  62	  1

 TotalTx Number= 226000

 TotalReset Number= 39181
