Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  24470	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  19793	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  22506	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  17520	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  18263	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  16414	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  23264	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  19072	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  16913	  0
8 	  7	  4	  10	  14	  0
7 	  8	  4	  10	  23478	  0
15 	  16	  1	  7	  491	  1
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  18917	  0
13 	  14	  1	  7	  80	  1
6 	  5	  4	  10	  19	  0
5 	  6	  1	  7	  93	  1
5 	  6	  4	  10	  16813	  0
3 	  4	  1	  7	  1004	  1
2 	  3	  1	  7	  178	  1
10 	  11	  1	  7	  186	  1
7 	  8	  1	  7	  850	  1
11 	  12	  1	  7	  1109	  1
9 	  10	  1	  7	  87	  1
6 	  7	  1	  7	  142	  1
1 	  2	  1	  7	  73	  1
14 	  15	  1	  7	  157	  1

 TotalTx Number= 242000

 TotalReset Number= 40501
