Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  21497	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  17583	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  15384	  0
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  21005	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  17566	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  15252	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  21814	  0
3 	  4	  1	  7	  838	  1
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  18376	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  16124	  0
5 	  6	  1	  7	  84	  1
7 	  8	  1	  7	  895	  1
2 	  3	  1	  7	  157	  1
1 	  2	  1	  7	  80	  1
12 	  11	  4	  10	  10	  0
11 	  12	  4	  10	  22834	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  18620	  0
6 	  7	  1	  7	  153	  1
11 	  12	  1	  7	  1483	  1
15 	  16	  1	  7	  549	  1
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  16146	  0
13 	  14	  1	  7	  32	  1
9 	  10	  1	  7	  61	  1
10 	  11	  1	  7	  196	  1
14 	  15	  1	  7	  157	  1

 TotalTx Number= 227000

 TotalReset Number= 39067
