Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  20744	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  16738	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  14248	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  19087	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  15125	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  13425	  0
12 	  11	  4	  10	  10	  0
11 	  12	  4	  10	  21256	  0
15 	  16	  1	  7	  550	  1
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  17326	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  14891	  0
11 	  12	  1	  7	  587	  1
10 	  11	  1	  7	  202	  1
14 	  15	  1	  7	  106	  1
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  21929	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  18661	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  16562	  0
7 	  8	  1	  7	  1124	  1
6 	  7	  1	  7	  174	  1
2 	  3	  1	  7	  240	  1
5 	  6	  1	  7	  90	  1
3 	  4	  1	  7	  652	  1
1 	  2	  1	  7	  71	  1
9 	  10	  1	  7	  64	  1
13 	  14	  1	  7	  33	  1

 TotalTx Number= 214000

 TotalReset Number= 37601
