Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  21163	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  16961	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  13813	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  12510	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  22869	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  18579	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  16243	  0
7 	  8	  1	  7	  931	  1
15 	  16	  1	  7	  421	  1
10 	  11	  1	  7	  164	  1
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  16775	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  14717	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  19384	  0
3 	  4	  1	  7	  1069	  1
11 	  12	  1	  7	  481	  1
14 	  15	  1	  7	  60	  1
9 	  10	  1	  7	  64	  1
13 	  14	  1	  7	  48	  1
6 	  7	  1	  7	  135	  1
3 	  2	  4	  10	  10	  0
2 	  3	  1	  7	  185	  1
2 	  3	  4	  10	  14783	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  13400	  0
5 	  6	  1	  7	  69	  1
1 	  2	  1	  7	  61	  1

 TotalTx Number= 205000

 TotalReset Number= 37097
