Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.620s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	15.6	13.6	14.2	16
61	1280	1280	1272	1272
62	1720	1696	1160	552
63	2000	1792	712	632
64	1984	1392	824	928
65	1992	1328	1048	760
66	1992	1448	720	968
67	2000	1024	1096	1008
68	1960	1320	928	928
69	1960	1400	872	896
70	1936	1480	856	864
71	1976	1432	856	872
72	1976	1360	936	856
73	1992	1600	808	736
74	1976	1656	720	784
75	1992	1640	752	744
76	1992	1344	864	928
77	1968	1384	960	816
78	1904	1272	896	1048
79	1912	1392	928	904
80	1992	1632	744	760
81	1992	1336	1024	776
82	1976	1312	904	944
83	1960	1360	912	888
84	1968	1416	800	952
85	1952	1696	776	712
86	1968	1656	808	704
87	1928	1440	928	832
88	1968	1424	840	896
89	1936	1304	992	904
90	1944	1256	968	952
91	1952	1192	952	1032
92	1960	1464	840	864
93	1976	1520	816	816
94	1936	1256	1096	840
95	1880	1248	920	1080
96	1976	1320	872	960
97	1944	1400	912	880
98	1968	1376	880	896
99	2000	1480	824	832
100	1952	1464	904	800
101	1968	1320	968	880
102	1984	1280	904	968
103	1960	1336	928	896
104	1968	1328	848	984
105	1952	1352	976	864
106	1888	1456	888	896
107	1968	1056	1040	1064
108	1896	1248	1008	976
109	1936	1168	1000	1032
110	1936	1296	992	896
111	1904	1144	1000	1088
112	1792	1216	1088	1040
113	1712	1192	1112	1120
114	1760	1336	1032	1000
115	1584	1304	1160	1080
116	1736	1288	1016	1096
117	1920	1328	888	1000
118	1960	1304	1016	856
119	1936	1288	920	984
120	1840	1216	1088	984
avg	1920.67	1370.8	929.867	908.667
delay	495.844	495.511	494.092	494.679
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs0', '--datarate=2e6', '--RngRun=60'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
