Dst	Src	HeMcs	Txlevel	Num	isObss
13 	  14	  4	  10	  24189	  0
14 	  13	  4	  10	  57059	  0
14 	  15	  4	  10	  26547	  0
15 	  14	  4	  10	  39910	  0
5 	  6	  4	  10	  3181	  0
6 	  5	  4	  10	  8362	  0
6 	  7	  4	  10	  3648	  0
7 	  6	  4	  10	  5872	  0
9 	  10	  4	  10	  12085	  0
10 	  9	  4	  10	  29853	  0
7 	  8	  4	  10	  4466	  0
8 	  7	  4	  10	  4811	  0
15 	  16	  4	  10	  32725	  0
16 	  15	  4	  10	  34295	  0
1 	  2	  4	  10	  26098	  0
2 	  1	  4	  10	  52986	  0
2 	  3	  4	  10	  28176	  0
10 	  11	  4	  10	  13349	  0
3 	  2	  4	  10	  39343	  0
11 	  10	  4	  10	  21045	  0
3 	  4	  4	  10	  32026	  0
4 	  3	  4	  10	  34135	  0
11 	  12	  4	  10	  16981	  0
12 	  11	  4	  10	  17724	  0
10 	  11	  1	  7	  108	  1
8 	  7	  4	  7	  17	  1
15 	  14	  4	  7	  186	  1
14 	  15	  1	  7	  87	  1
3 	  2	  4	  7	  31	  1
11 	  10	  4	  7	  212	  1
7 	  6	  4	  7	  41	  1
4 	  3	  4	  7	  25	  1
5 	  6	  1	  7	  3	  1
1 	  2	  1	  7	  12	  1
2 	  3	  1	  7	  18	  1
6 	  7	  1	  7	  4	  1
11 	  12	  1	  7	  3	  1
9 	  10	  1	  7	  125	  1
13 	  14	  1	  7	  110	  1
16 	  15	  4	  7	  81	  1
12 	  11	  4	  7	  68	  1
15 	  16	  1	  7	  2	  1

 TotalTx Number= 570000

 TotalReset Number= 58937
