Dst	Src	HeMcs	Txlevel	Num	isObss
13 	  14	  4	  10	  20216	  0
14 	  13	  4	  10	  55021	  0
9 	  10	  4	  10	  16857	  0
1 	  2	  4	  10	  21477	  0
2 	  1	  4	  10	  55758	  0
10 	  9	  4	  10	  40454	  0
2 	  3	  4	  10	  23455	  0
3 	  2	  4	  10	  37430	  0
14 	  15	  4	  10	  22324	  0
15 	  14	  4	  10	  36200	  0
3 	  4	  4	  10	  29659	  0
4 	  3	  4	  10	  31181	  0
15 	  16	  4	  10	  28560	  0
16 	  15	  4	  10	  30392	  0
10 	  11	  4	  10	  19496	  0
11 	  10	  4	  10	  31896	  0
11 	  12	  4	  10	  25855	  0
12 	  11	  4	  10	  26065	  0
10 	  11	  1	  7	  160	  1
13 	  14	  1	  7	  194	  1
15 	  14	  4	  7	  242	  1
16 	  15	  4	  7	  85	  1
11 	  10	  4	  7	  339	  1
12 	  11	  4	  7	  222	  1
9 	  10	  1	  7	  233	  1
14 	  15	  1	  7	  103	  1
15 	  16	  1	  7	  1	  1
5 	  6	  4	  10	  17260	  0
6 	  5	  4	  10	  40744	  0
6 	  7	  4	  10	  20417	  0
7 	  6	  4	  10	  33131	  0
7 	  8	  4	  10	  25698	  0
8 	  7	  4	  10	  27344	  0
3 	  2	  4	  7	  196	  1
8 	  7	  4	  7	  180	  1
7 	  8	  1	  7	  18	  1
5 	  6	  1	  7	  280	  1
2 	  3	  1	  7	  104	  1
7 	  6	  4	  7	  264	  1
4 	  3	  4	  7	  109	  1
6 	  7	  1	  7	  224	  1
1 	  2	  1	  7	  138	  1
11 	  12	  1	  7	  12	  1
3 	  4	  1	  7	  5	  1

 TotalTx Number= 720000

 TotalReset Number= 54186
