Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  10	  4	  10	  20203	  0
10 	  9	  4	  10	  46104	  0
13 	  14	  4	  10	  19201	  0
14 	  13	  4	  10	  50532	  0
5 	  6	  4	  10	  20470	  0
6 	  5	  4	  10	  49245	  0
10 	  11	  4	  10	  22978	  0
11 	  10	  4	  10	  36702	  0
11 	  12	  4	  10	  29162	  0
12 	  11	  4	  10	  30655	  0
6 	  7	  4	  10	  23673	  0
7 	  6	  4	  10	  38073	  0
7 	  8	  4	  10	  30445	  0
8 	  7	  4	  10	  31452	  0
5 	  6	  1	  7	  269	  1
8 	  7	  4	  7	  196	  1
11 	  10	  4	  7	  403	  1
9 	  10	  1	  7	  366	  1
7 	  6	  4	  7	  247	  1
1 	  2	  4	  10	  18190	  0
2 	  1	  4	  10	  46998	  0
14 	  15	  4	  10	  21055	  0
15 	  14	  4	  10	  33337	  0
2 	  3	  4	  10	  19700	  0
3 	  2	  4	  7	  250	  1
3 	  2	  4	  10	  32180	  0
3 	  4	  4	  10	  26055	  0
4 	  3	  4	  10	  27187	  0
1 	  2	  1	  7	  187	  1
2 	  3	  1	  7	  80	  1
10 	  11	  1	  7	  183	  1
6 	  7	  1	  7	  162	  1
12 	  11	  4	  7	  231	  1
4 	  3	  4	  7	  125	  1
15 	  16	  4	  10	  27127	  0
16 	  15	  4	  10	  28016	  0
11 	  12	  1	  7	  13	  1
15 	  14	  4	  7	  172	  1
7 	  8	  1	  7	  12	  1
14 	  15	  1	  7	  99	  1
13 	  14	  1	  7	  149	  1
16 	  15	  4	  7	  97	  1
3 	  4	  1	  7	  13	  1
15 	  16	  1	  7	  5	  1

 TotalTx Number= 732000

 TotalReset Number= 61961
