Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.742s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.6	15.8	17.2	16.2	16.6	16.2	16.4	15.6	14.8	15.4	14.8	14.4	14	16.4
61	0	0	0	0	0	0	521.6	662.4	665.6	496	636.8	451.2	726.4	310.4
62	0	0	0	0	0	0	345.6	387.2	451.2	329.6	358.4	400	556.8	460.8
63	0	0	0	0	0	0	230.4	400	137.6	355.2	323.2	460.8	470.4	544
64	0	0	0	0	0	0	518.4	547.2	540.8	688	492.8	390.4	198.4	425.6
65	0	0	0	0	0	0	470.4	806.4	387.2	428.8	454.4	518.4	393.6	412.8
66	0	0	0	0	0	0	678.4	528	582.4	377.6	627.2	204.8	147.2	131.2
67	0	0	0	0	0	0	329.6	208	246.4	438.4	448	569.6	585.6	492.8
68	0	0	0	0	0	0	435.2	710.4	320	460.8	406.4	588.8	553.6	329.6
69	0	0	0	0	0	0	505.6	521.6	348.8	336	521.6	342.4	409.6	316.8
70	0	0	0	0	0	0	412.8	339.2	457.6	508.8	272	534.4	329.6	912
71	0	0	0	0	0	0	764.8	515.2	630.4	460.8	204.8	342.4	192	320
72	0	0	0	0	0	0	454.4	374.4	412.8	473.6	467.2	716.8	489.6	604.8
73	0	0	0	0	0	0	259.2	230.4	460.8	595.2	598.4	422.4	470.4	444.8
74	0	0	0	0	0	0	694.4	441.6	534.4	531.2	259.2	326.4	483.2	444.8
75	0	0	0	0	0	0	508.8	588.8	320	393.6	528	665.6	310.4	300.8
76	0	0	0	0	0	0	441.6	489.6	326.4	540.8	332.8	214.4	412.8	294.4
77	0	0	0	0	0	0	422.4	572.8	380.8	339.2	384	454.4	467.2	675.2
78	0	0	0	0	0	0	377.6	374.4	627.2	547.2	358.4	230.4	579.2	524.8
79	0	0	0	0	0	0	601.6	668.8	153.6	409.6	272	131.2	457.6	294.4
80	0	0	0	0	0	0	412.8	460.8	803.2	608	502.4	432	419.2	252.8
81	0	0	0	0	0	0	300.8	480	252.8	374.4	499.2	611.2	585.6	428.8
82	0	0	0	0	0	0	236.8	262.4	499.2	336	496	489.6	467.2	604.8
83	0	0	0	0	0	0	265.6	601.6	460.8	332.8	470.4	518.4	476.8	476.8
84	0	0	0	0	0	0	428.8	604.8	598.4	515.2	195.2	470.4	438.4	227.2
85	0	0	0	0	0	0	531.2	464	352	246.4	492.8	492.8	339.2	524.8
86	0	0	0	0	0	0	368	419.2	291.2	457.6	400	368	345.6	736
87	0	0	0	0	0	0	438.4	467.2	521.6	556.8	227.2	313.6	316.8	467.2
88	0	0	0	0	0	0	572.8	172.8	384	336	371.2	403.2	451.2	563.2
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
