Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.822s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.4	16.2	14.8	11	13.8	15.2	14.6	15.8	15.8	14.6	13.6	12.4	15.4	15.2
61	0	0	0	0	0	0	768	483.2	681.6	716.8	758.4	406.4	483.2	198.4
62	0	0	0	0	0	0	489.6	428.8	518.4	521.6	419.2	563.2	352	390.4
63	0	0	0	0	0	0	540.8	419.2	400	361.6	403.2	339.2	460.8	432
64	0	0	0	0	0	0	432	416	368	492.8	409.6	492.8	336	528
65	0	0	0	0	0	0	496	396.8	451.2	476.8	320	259.2	291.2	294.4
66	0	0	0	0	0	0	185.6	240	236.8	320	620.8	716.8	454.4	454.4
67	0	0	0	0	0	0	569.6	560	393.6	470.4	473.6	387.2	400	361.6
68	0	0	0	0	0	0	441.6	489.6	390.4	454.4	304	505.6	489.6	345.6
69	0	0	0	0	0	0	460.8	355.2	384	432	384	470.4	489.6	390.4
70	0	0	0	0	0	0	473.6	374.4	291.2	448	342.4	505.6	425.6	400
71	0	0	0	0	0	0	342.4	403.2	531.2	310.4	348.8	515.2	259.2	473.6
72	0	0	0	0	0	0	480	294.4	217.6	544	352	307.2	409.6	470.4
73	0	0	0	0	0	0	460.8	342.4	534.4	345.6	505.6	368	473.6	371.2
74	0	0	0	0	0	0	396.8	364.8	515.2	361.6	380.8	358.4	368	457.6
75	0	0	0	0	0	0	323.2	355.2	422.4	483.2	454.4	355.2	556.8	620.8
76	0	0	0	0	0	0	412.8	419.2	412.8	451.2	355.2	368	422.4	300.8
77	0	0	0	0	0	0	412.8	329.6	412.8	361.6	326.4	326.4	339.2	588.8
78	0	0	0	0	0	0	403.2	451.2	531.2	454.4	412.8	425.6	329.6	361.6
79	0	0	0	0	0	0	307.2	316.8	393.6	396.8	467.2	294.4	444.8	336
80	0	0	0	0	0	0	444.8	294.4	457.6	361.6	444.8	393.6	444.8	377.6
81	0	0	0	0	0	0	329.6	275.2	531.2	454.4	492.8	534.4	272	403.2
82	0	0	0	0	0	0	601.6	332.8	249.6	412.8	720	531.2	425.6	323.2
83	0	0	0	0	0	0	217.6	332.8	486.4	560	470.4	368	336	297.6
84	0	0	0	0	0	0	400	416	348.8	435.2	518.4	476.8	294.4	390.4
85	0	0	0	0	0	0	406.4	275.2	515.2	339.2	339.2	384	416	348.8
86	0	0	0	0	0	0	483.2	412.8	304	342.4	608	425.6	486.4	304
87	0	0	0	0	0	0	473.6	281.6	384	339.2	371.2	438.4	467.2	534.4
88	0	0	0	0	0	0	339.2	368	236.8	422.4	444.8	672	345.6	448
89	0	0	0	0	0	0	393.6	326.4	268.8	393.6	454.4	352	480	537.6
90	0	0	0	0	0	0	505.6	355.2	448	336	464	339.2	476.8	476.8
avg	0	0	0	0	0	0	433.067	370.347	410.56	426.667	445.547	429.333	407.68	407.253
delay	0.25974	0.271605	0.77027	0.8	0.811594	0.960526	543.286	581.092	535.059	552.825	545.038	585.877	540.024	585.992
loss	0	0	0	0	0	0	0.877398	0.727623	0.430058	0.884721	0.408019	0.872576	0.420746	0.883598
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=47', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
