Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.776s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	17.2	16.2	13.8	17.6	16.8	11.8	14	16.8	14.4	16.8	15.4	14.2	14.8	14.8
61	0	0	0	0	0	0	352	518.4	582.4	470.4	518.4	438.4	668.8	684.8
62	0	0	0	0	0	0	700.8	633.6	678.4	627.2	640	550.4	572.8	537.6
63	0	0	0	0	0	0	467.2	598.4	633.6	627.2	604.8	486.4	659.2	624
64	0	0	0	0	0	0	649.6	624	592	550.4	764.8	412.8	595.2	665.6
65	0	0	0	0	0	0	492.8	563.2	569.6	659.2	742.4	675.2	560	774.4
66	0	0	0	0	0	0	678.4	467.2	672	800	678.4	521.6	742.4	592
67	0	0	0	0	0	0	659.2	694.4	649.6	582.4	512	588.8	528	579.2
68	0	0	0	0	0	0	601.6	768	662.4	540.8	652.8	592	515.2	774.4
69	0	0	0	0	0	0	512	675.2	745.6	748.8	560	486.4	672	700.8
70	0	0	0	0	0	0	704	649.6	729.6	563.2	588.8	595.2	665.6	550.4
71	0	0	0	0	0	0	684.8	377.6	403.2	720	771.2	604.8	710.4	595.2
72	0	0	0	0	0	0	592	601.6	662.4	656	425.6	630.4	566.4	678.4
73	0	0	0	0	0	0	448	588.8	572.8	681.6	668.8	563.2	678.4	707.2
74	0	0	0	0	0	0	588.8	499.2	640	572.8	592	700.8	601.6	499.2
75	0	0	0	0	0	0	617.6	524.8	486.4	729.6	467.2	505.6	579.2	486.4
76	0	0	0	0	0	0	592	668.8	371.2	688	556.8	540.8	784	720
77	0	0	0	0	0	0	787.2	732.8	441.6	464	742.4	630.4	790.4	492.8
78	0	0	0	0	0	0	620.8	710.4	528	672	601.6	704	563.2	729.6
79	0	0	0	0	0	0	774.4	710.4	579.2	620.8	537.6	560	736	608
80	0	0	0	0	0	0	908.8	550.4	806.4	694.4	457.6	483.2	518.4	617.6
81	0	0	0	0	0	0	537.6	665.6	614.4	384	793.6	640	806.4	723.2
82	0	0	0	0	0	0	585.6	604.8	880	601.6	710.4	611.2	649.6	537.6
83	0	0	0	0	0	0	582.4	636.8	592	716.8	659.2	588.8	726.4	534.4
84	0	0	0	0	0	0	892.8	627.2	713.6	784	390.4	384	502.4	512
85	0	0	0	0	0	0	624	755.2	438.4	649.6	774.4	684.8	793.6	614.4
86	0	0	0	0	0	0	544	662.4	627.2	528	800	524.8	614.4	704
87	0	0	0	0	0	0	755.2	595.2	531.2	617.6	624	726.4	630.4	627.2
88	0	0	0	0	0	0	688	630.4	649.6	457.6	732.8	560	662.4	739.2
89	0	0	0	0	0	0	492.8	896	524.8	742.4	611.2	499.2	700.8	524.8
90	0	0	0	0	0	0	646.4	649.6	512	553.6	665.6	720	528	764.8
avg	0	0	0	0	0	0	626.027	629.333	602.987	623.467	628.16	573.653	644.053	629.973
delay	0.27907	0.259259	0.710145	0.75	0.75	0.745763	120.723	115.808	120.393	119.061	119.589	110.782	107.742	110.351
loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=10e6', '--ratio=0.375', '--RngRun=49', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
