Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.816s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	17	15.2	13.8	14	12.2	12.6	17.4	12.4	18	14.4	12.6	10.8	17.6	15
61	0	0	0	0	0	0	940.8	432	476.8	883.2	819.2	358.4	438.4	304
62	0	0	0	0	0	0	476.8	332.8	531.2	377.6	384	518.4	374.4	470.4
63	0	0	0	0	0	0	480	348.8	243.2	300.8	377.6	412.8	377.6	348.8
64	0	0	0	0	0	0	380.8	320	329.6	304	425.6	464	524.8	233.6
65	0	0	0	0	0	0	332.8	409.6	444.8	355.2	294.4	316.8	406.4	441.6
66	0	0	0	0	0	0	448	428.8	336	371.2	387.2	300.8	396.8	380.8
67	0	0	0	0	0	0	355.2	486.4	336	358.4	470.4	387.2	288	409.6
68	0	0	0	0	0	0	419.2	403.2	272	428.8	400	422.4	345.6	352
69	0	0	0	0	0	0	323.2	422.4	428.8	268.8	432	374.4	361.6	534.4
70	0	0	0	0	0	0	473.6	451.2	352	336	441.6	339.2	265.6	364.8
71	0	0	0	0	0	0	470.4	297.6	336	592	438.4	396.8	454.4	489.6
72	0	0	0	0	0	0	233.6	483.2	448	393.6	364.8	355.2	489.6	422.4
73	0	0	0	0	0	0	403.2	441.6	384	400	358.4	467.2	425.6	316.8
74	0	0	0	0	0	0	364.8	515.2	432	323.2	323.2	432	326.4	480
75	0	0	0	0	0	0	348.8	560	336	604.8	380.8	316.8	470.4	281.6
76	0	0	0	0	0	0	422.4	355.2	384	409.6	297.6	246.4	262.4	412.8
77	0	0	0	0	0	0	345.6	659.2	268.8	416	406.4	236.8	348.8	393.6
78	0	0	0	0	0	0	438.4	313.6	262.4	307.2	371.2	464	284.8	323.2
79	0	0	0	0	0	0	368	275.2	368	496	416	419.2	499.2	339.2
80	0	0	0	0	0	0	464	412.8	339.2	540.8	432	297.6	467.2	358.4
81	0	0	0	0	0	0	432	336	348.8	476.8	396.8	384	339.2	390.4
82	0	0	0	0	0	0	297.6	444.8	320	300.8	428.8	342.4	432	364.8
83	0	0	0	0	0	0	374.4	412.8	425.6	505.6	425.6	419.2	422.4	227.2
84	0	0	0	0	0	0	406.4	358.4	284.8	454.4	451.2	486.4	377.6	470.4
85	0	0	0	0	0	0	339.2	374.4	275.2	345.6	371.2	384	275.2	323.2
86	0	0	0	0	0	0	300.8	400	374.4	355.2	489.6	480	265.6	560
87	0	0	0	0	0	0	444.8	476.8	355.2	259.2	451.2	342.4	419.2	604.8
88	0	0	0	0	0	0	348.8	352	364.8	352	371.2	438.4	278.4	332.8
89	0	0	0	0	0	0	316.8	435.2	540.8	387.2	396.8	323.2	278.4	393.6
90	0	0	0	0	0	0	355.2	256	406.4	313.6	371.2	412.8	432	342.4
avg	0	0	0	0	0	0	403.52	406.507	366.827	407.253	412.48	384.64	377.6	388.907
delay	0.317647	0.276316	0.73913	0.7	0.704918	0.730159	533.204	571.327	569.952	537.346	526.096	570	598.701	577.061
loss	0	0	0	0	0	0	0.446078	0.917398	0.92901	0.502947	0.450962	0.91126	0.75	0.934911
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=40e6', '--ratio=0.375', '--RngRun=38', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
