Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.792s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.6	15.8	17.2	16.2	16.6	16.2	16.4	15.6	14.8	15.4	14.8	14.4	14	16.4
61	0	0	0	0	0	0	476.8	697.6	796.8	336	620.8	457.6	668.8	374.4
62	0	0	0	0	0	0	291.2	348.8	569.6	384	499.2	390.4	400	451.2
63	0	0	0	0	0	0	422.4	518.4	374.4	259.2	307.2	451.2	304	364.8
64	0	0	0	0	0	0	364.8	339.2	438.4	393.6	457.6	444.8	352	480
65	0	0	0	0	0	0	249.6	380.8	377.6	412.8	291.2	419.2	444.8	393.6
66	0	0	0	0	0	0	358.4	336	323.2	361.6	518.4	534.4	476.8	412.8
67	0	0	0	0	0	0	384	249.6	342.4	464	508.8	515.2	444.8	313.6
68	0	0	0	0	0	0	483.2	486.4	371.2	467.2	441.6	355.2	364.8	412.8
69	0	0	0	0	0	0	460.8	387.2	339.2	326.4	476.8	454.4	438.4	492.8
70	0	0	0	0	0	0	576	422.4	352	441.6	259.2	444.8	243.2	400
71	0	0	0	0	0	0	473.6	457.6	342.4	396.8	435.2	278.4	572.8	281.6
72	0	0	0	0	0	0	403.2	387.2	307.2	380.8	380.8	342.4	451.2	348.8
73	0	0	0	0	0	0	419.2	380.8	294.4	364.8	476.8	390.4	396.8	438.4
74	0	0	0	0	0	0	374.4	393.6	403.2	448	348.8	435.2	377.6	400
75	0	0	0	0	0	0	416	390.4	403.2	419.2	518.4	313.6	528	348.8
76	0	0	0	0	0	0	448	416	342.4	432	480	387.2	377.6	412.8
77	0	0	0	0	0	0	342.4	547.2	464	268.8	444.8	352	384	326.4
78	0	0	0	0	0	0	275.2	515.2	425.6	550.4	380.8	339.2	457.6	316.8
79	0	0	0	0	0	0	396.8	390.4	393.6	390.4	364.8	342.4	428.8	409.6
80	0	0	0	0	0	0	384	512	380.8	467.2	412.8	387.2	419.2	361.6
81	0	0	0	0	0	0	355.2	457.6	422.4	384	278.4	467.2	518.4	374.4
82	0	0	0	0	0	0	435.2	380.8	444.8	272	432	329.6	352	358.4
83	0	0	0	0	0	0	240	419.2	432	432	313.6	435.2	512	403.2
84	0	0	0	0	0	0	550.4	448	390.4	451.2	336	416	371.2	259.2
85	0	0	0	0	0	0	393.6	403.2	448	294.4	489.6	272	403.2	451.2
86	0	0	0	0	0	0	329.6	288	486.4	444.8	380.8	432	323.2	454.4
87	0	0	0	0	0	0	432	428.8	451.2	428.8	316.8	505.6	505.6	364.8
88	0	0	0	0	0	0	521.6	428.8	342.4	329.6	256	380.8	419.2	467.2
89	0	0	0	0	0	0	310.4	345.6	524.8	390.4	291.2	224	515.2	348.8
90	0	0	0	0	0	0	428.8	320	371.2	582.4	412.8	377.6	396.8	400
avg	0	0	0	0	0	0	399.893	415.893	411.84	399.147	404.373	395.84	428.267	387.413
delay	0.25641	0.253165	0.825581	0.864198	0.819277	0.777778	565.495	523.35	566.57	564.742	517.601	549.157	545.606	570.384
loss	0	0	0	0	0	0	0.904973	0.460954	0.673975	0.893805	0.430288	0.88817	0.882302	0.72044
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
