Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.760s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	11.8	11.8	12	15.4	12.8	13.4	13.2	12.8	16.6	14	14.8	15	14.6	13.4
61	0	0	0	0	0	0	566.4	348.8	512	774.4	524.8	652.8	796.8	380.8
62	0	0	0	0	0	0	473.6	393.6	400	291.2	307.2	428.8	390.4	364.8
63	0	0	0	0	0	0	348.8	470.4	508.8	467.2	499.2	396.8	502.4	428.8
64	0	0	0	0	0	0	432	470.4	377.6	483.2	652.8	400	364.8	489.6
65	0	0	0	0	0	0	544	460.8	320	412.8	528	294.4	368	460.8
66	0	0	0	0	0	0	348.8	240	534.4	496	403.2	448	390.4	528
67	0	0	0	0	0	0	556.8	377.6	368	323.2	256	480	345.6	220.8
68	0	0	0	0	0	0	384	448	396.8	531.2	390.4	409.6	419.2	284.8
69	0	0	0	0	0	0	508.8	425.6	470.4	377.6	342.4	553.6	438.4	608
70	0	0	0	0	0	0	572.8	355.2	387.2	342.4	384	406.4	316.8	512
71	0	0	0	0	0	0	476.8	313.6	483.2	425.6	409.6	310.4	531.2	489.6
72	0	0	0	0	0	0	272	396.8	403.2	316.8	419.2	416	377.6	553.6
73	0	0	0	0	0	0	524.8	291.2	508.8	444.8	374.4	528	304	444.8
74	0	0	0	0	0	0	336	492.8	384	540.8	409.6	489.6	400	380.8
75	0	0	0	0	0	0	460.8	377.6	483.2	348.8	352	304	540.8	249.6
76	0	0	0	0	0	0	492.8	374.4	297.6	441.6	307.2	473.6	348.8	259.2
77	0	0	0	0	0	0	451.2	425.6	454.4	425.6	444.8	553.6	460.8	272
78	0	0	0	0	0	0	387.2	416	297.6	544	422.4	425.6	348.8	480
79	0	0	0	0	0	0	208	576	438.4	361.6	451.2	419.2	368	320
80	0	0	0	0	0	0	374.4	441.6	323.2	508.8	403.2	259.2	368	444.8
81	0	0	0	0	0	0	326.4	486.4	326.4	332.8	393.6	537.6	473.6	339.2
82	0	0	0	0	0	0	304	444.8	476.8	323.2	361.6	460.8	358.4	515.2
83	0	0	0	0	0	0	528	432	470.4	451.2	457.6	531.2	284.8	544
84	0	0	0	0	0	0	387.2	419.2	435.2	387.2	438.4	496	368	361.6
85	0	0	0	0	0	0	329.6	364.8	518.4	460.8	451.2	403.2	400	505.6
86	0	0	0	0	0	0	361.6	403.2	400	448	416	486.4	361.6	304
87	0	0	0	0	0	0	352	406.4	384	505.6	387.2	348.8	371.2	483.2
88	0	0	0	0	0	0	512	473.6	438.4	288	396.8	307.2	444.8	361.6
89	0	0	0	0	0	0	316.8	454.4	297.6	233.6	473.6	438.4	467.2	316.8
90	0	0	0	0	0	0	380.8	441.6	332.8	265.6	534.4	441.6	412.8	425.6
avg	0	0	0	0	0	0	417.28	414.08	414.293	418.453	419.733	436.693	410.773	410.987
delay	0.271186	0.254237	0.8	0.714286	0.90625	0.716418	532.076	557.715	577.758	529.243	576.554	540.025	537.339	562.143
loss	0	0	0	0	0	0	0.430421	0.893414	0.882891	0.408978	0.686679	0.41008	0.406143	0.863946
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=5', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
