Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.777s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	11.4	15.8	16.8	16.2	14.6	16.2	14.8	16.6	14.4	14	15.4	13.2	14.6	13.8
61	0	0	0	0	0	0	704	499.2	441.6	275.2	396.8	627.2	576	713.6
62	0	0	0	0	0	0	486.4	512	688	444.8	252.8	480	336	342.4
63	0	0	0	0	0	0	460.8	380.8	396.8	435.2	454.4	425.6	227.2	355.2
64	0	0	0	0	0	0	400	486.4	256	412.8	220.8	396.8	246.4	297.6
65	0	0	0	0	0	0	403.2	377.6	342.4	464	448	454.4	470.4	409.6
66	0	0	0	0	0	0	419.2	400	492.8	483.2	460.8	345.6	412.8	355.2
67	0	0	0	0	0	0	316.8	412.8	358.4	256	508.8	230.4	460.8	412.8
68	0	0	0	0	0	0	339.2	323.2	521.6	464	422.4	332.8	259.2	352
69	0	0	0	0	0	0	473.6	316.8	220.8	326.4	384	278.4	288	304
70	0	0	0	0	0	0	361.6	233.6	624	524.8	400	371.2	448	512
71	0	0	0	0	0	0	380.8	588.8	291.2	332.8	467.2	377.6	457.6	256
72	0	0	0	0	0	0	361.6	486.4	534.4	320	380.8	278.4	393.6	227.2
73	0	0	0	0	0	0	387.2	531.2	336	352	454.4	294.4	432	496
74	0	0	0	0	0	0	470.4	358.4	422.4	342.4	416	342.4	416	441.6
75	0	0	0	0	0	0	364.8	508.8	595.2	380.8	387.2	428.8	179.2	307.2
76	0	0	0	0	0	0	403.2	310.4	409.6	467.2	428.8	393.6	464	515.2
77	0	0	0	0	0	0	297.6	368	656	476.8	304	339.2	374.4	531.2
78	0	0	0	0	0	0	384	438.4	352	444.8	380.8	518.4	438.4	368
79	0	0	0	0	0	0	422.4	384	403.2	361.6	339.2	310.4	438.4	403.2
80	0	0	0	0	0	0	342.4	380.8	416	476.8	371.2	457.6	358.4	387.2
81	0	0	0	0	0	0	515.2	406.4	348.8	569.6	352	384	425.6	307.2
82	0	0	0	0	0	0	313.6	377.6	300.8	508.8	390.4	387.2	441.6	380.8
83	0	0	0	0	0	0	400	336	371.2	406.4	374.4	473.6	297.6	361.6
84	0	0	0	0	0	0	352	416	307.2	537.6	374.4	316.8	393.6	470.4
85	0	0	0	0	0	0	361.6	432	352	502.4	422.4	368	377.6	364.8
86	0	0	0	0	0	0	454.4	195.2	438.4	348.8	390.4	313.6	339.2	326.4
87	0	0	0	0	0	0	700.8	352	428.8	364.8	416	294.4	368	339.2
88	0	0	0	0	0	0	361.6	492.8	313.6	320	358.4	336	364.8	435.2
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=40e6', '--ratio=0.375', '--RngRun=7', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
