Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.845s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	13.4	13.6	13.8	13.8	14.4	14	11.4	18.4	14.4	16.4	15.6	16	12	16.6
61	0	0	0	0	0	0	707.2	656	480	736	192	553.6	438.4	777.6
62	0	0	0	0	0	0	460.8	425.6	124.8	211.2	393.6	451.2	460.8	451.2
63	0	0	0	0	0	0	624	409.6	688	489.6	342.4	412.8	268.8	377.6
64	0	0	0	0	0	0	620.8	524.8	291.2	531.2	550.4	268.8	480	457.6
65	0	0	0	0	0	0	406.4	585.6	396.8	361.6	262.4	355.2	441.6	492.8
66	0	0	0	0	0	0	272	403.2	422.4	460.8	291.2	220.8	563.2	422.4
67	0	0	0	0	0	0	316.8	515.2	390.4	611.2	688	521.6	396.8	294.4
68	0	0	0	0	0	0	512	361.6	390.4	390.4	297.6	342.4	502.4	275.2
69	0	0	0	0	0	0	534.4	294.4	537.6	336	432	492.8	486.4	454.4
70	0	0	0	0	0	0	188.8	374.4	428.8	451.2	256	339.2	422.4	297.6
71	0	0	0	0	0	0	390.4	387.2	355.2	348.8	592	313.6	304	364.8
72	0	0	0	0	0	0	476.8	393.6	576	400	435.2	566.4	473.6	412.8
73	0	0	0	0	0	0	236.8	300.8	297.6	528	544	384	476.8	406.4
74	0	0	0	0	0	0	320	374.4	316.8	515.2	684.8	393.6	454.4	486.4
75	0	0	0	0	0	0	534.4	448	336	451.2	422.4	310.4	380.8	326.4
76	0	0	0	0	0	0	384	451.2	422.4	489.6	598.4	441.6	384	310.4
77	0	0	0	0	0	0	396.8	297.6	448	451.2	425.6	499.2	307.2	345.6
78	0	0	0	0	0	0	508.8	502.4	313.6	326.4	483.2	412.8	432	329.6
79	0	0	0	0	0	0	412.8	332.8	310.4	464	262.4	249.6	454.4	336
80	0	0	0	0	0	0	262.4	390.4	512	470.4	288	550.4	534.4	384
81	0	0	0	0	0	0	374.4	320	678.4	659.2	390.4	352	387.2	307.2
82	0	0	0	0	0	0	345.6	441.6	236.8	192	646.4	371.2	572.8	604.8
83	0	0	0	0	0	0	448	515.2	643.2	384	364.8	496	441.6	409.6
84	0	0	0	0	0	0	371.2	348.8	371.2	563.2	364.8	457.6	352	384
85	0	0	0	0	0	0	348.8	470.4	697.6	352	537.6	323.2	496	428.8
86	0	0	0	0	0	0	304	326.4	326.4	198.4	432	499.2	518.4	438.4
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=39', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
