Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.798s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	17.2	16.4	13.8	15.4	14.4	11.6	13	17	15.2	15.4	14.4	14.6	12	16
61	0	0	0	0	0	0	643.2	755.2	489.6	499.2	851.2	502.4	582.4	505.6
62	0	0	0	0	0	0	412.8	476.8	288	329.6	547.2	371.2	707.2	502.4
63	0	0	0	0	0	0	332.8	518.4	544	582.4	483.2	230.4	544	400
64	0	0	0	0	0	0	547.2	403.2	438.4	585.6	348.8	486.4	476.8	524.8
65	0	0	0	0	0	0	595.2	467.2	387.2	569.6	441.6	435.2	275.2	272
66	0	0	0	0	0	0	467.2	435.2	633.6	384	403.2	547.2	288	451.2
67	0	0	0	0	0	0	412.8	476.8	617.6	332.8	374.4	496	294.4	486.4
68	0	0	0	0	0	0	326.4	496	512	579.2	403.2	336	435.2	505.6
69	0	0	0	0	0	0	422.4	316.8	716.8	457.6	630.4	643.2	400	307.2
70	0	0	0	0	0	0	278.4	320	563.2	361.6	598.4	492.8	329.6	518.4
71	0	0	0	0	0	0	294.4	300.8	595.2	400	432	435.2	601.6	377.6
72	0	0	0	0	0	0	742.4	428.8	374.4	377.6	502.4	364.8	550.4	281.6
73	0	0	0	0	0	0	387.2	380.8	512	380.8	636.8	428.8	281.6	393.6
74	0	0	0	0	0	0	758.4	348.8	486.4	588.8	400	368	582.4	448
75	0	0	0	0	0	0	435.2	496	294.4	592	320	416	592	512
76	0	0	0	0	0	0	403.2	454.4	499.2	624	355.2	492.8	412.8	480
77	0	0	0	0	0	0	390.4	496	512	457.6	310.4	361.6	435.2	387.2
78	0	0	0	0	0	0	291.2	400	460.8	448	764.8	492.8	697.6	396.8
79	0	0	0	0	0	0	467.2	569.6	480	246.4	252.8	291.2	550.4	425.6
80	0	0	0	0	0	0	313.6	390.4	444.8	508.8	454.4	547.2	457.6	326.4
81	0	0	0	0	0	0	380.8	416	444.8	419.2	528	630.4	198.4	432
82	0	0	0	0	0	0	508.8	508.8	393.6	364.8	588.8	534.4	358.4	464
83	0	0	0	0	0	0	617.6	406.4	352	432	672	243.2	499.2	284.8
84	0	0	0	0	0	0	345.6	364.8	624	316.8	419.2	524.8	281.6	521.6
85	0	0	0	0	0	0	614.4	416	547.2	668.8	374.4	380.8	518.4	380.8
86	0	0	0	0	0	0	528	566.4	614.4	336	572.8	364.8	355.2	528
87	0	0	0	0	0	0	624	336	457.6	486.4	259.2	422.4	576	752
88	0	0	0	0	0	0	518.4	291.2	352	486.4	448	560	323.2	604.8
89	0	0	0	0	0	0	470.4	310.4	259.2	550.4	659.2	483.2	496	480
90	0	0	0	0	0	0	409.6	720	492.8	329.6	620.8	499.2	294.4	281.6
avg	0	0	0	0	0	0	464.64	442.24	479.573	456.533	488.427	446.08	446.507	441.067
delay	0.255814	0.378049	0.73913	0.714286	0.722222	0.724138	504.201	509.304	507.867	508.79	511.111	511.62	508.676	504.536
loss	0	0	0	0	0	0	0.765723	0.385935	0.76	0.403478	0.427101	0.395313	0.422222	0.788991
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=48', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
