Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.753s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	14.2	13.4	17.4	16.8	14	15	16	14	12.2	12	14.8	14.2	13.8	14
61	0	0	0	0	0	0	688	492.8	729.6	681.6	803.2	668.8	329.6	467.2
62	0	0	0	0	0	0	464	576	470.4	534.4	428.8	473.6	595.2	454.4
63	0	0	0	0	0	0	326.4	441.6	233.6	630.4	518.4	579.2	556.8	499.2
64	0	0	0	0	0	0	352	448	560	332.8	617.6	336	512	732.8
65	0	0	0	0	0	0	316.8	406.4	636.8	403.2	476.8	684.8	515.2	723.2
66	0	0	0	0	0	0	528	422.4	572.8	486.4	534.4	400	470.4	601.6
67	0	0	0	0	0	0	419.2	531.2	496	393.6	572.8	476.8	777.6	432
68	0	0	0	0	0	0	697.6	611.2	528	336	531.2	390.4	588.8	435.2
69	0	0	0	0	0	0	332.8	729.6	752	416	473.6	345.6	451.2	508.8
70	0	0	0	0	0	0	492.8	572.8	502.4	272	512	380.8	537.6	563.2
71	0	0	0	0	0	0	595.2	566.4	384	515.2	316.8	624	406.4	412.8
72	0	0	0	0	0	0	774.4	492.8	444.8	480	499.2	432	214.4	595.2
73	0	0	0	0	0	0	796.8	582.4	521.6	460.8	368	771.2	444.8	243.2
74	0	0	0	0	0	0	384	512	412.8	473.6	633.6	364.8	582.4	576
75	0	0	0	0	0	0	422.4	220.8	268.8	704	534.4	486.4	672	617.6
76	0	0	0	0	0	0	364.8	585.6	473.6	659.2	515.2	268.8	684.8	480
77	0	0	0	0	0	0	595.2	313.6	716.8	688	505.6	278.4	515.2	457.6
78	0	0	0	0	0	0	630.4	716.8	480	464	348.8	556.8	361.6	252.8
79	0	0	0	0	0	0	428.8	691.2	393.6	480	819.2	563.2	262.4	387.2
80	0	0	0	0	0	0	262.4	380.8	422.4	422.4	483.2	633.6	307.2	659.2
81	0	0	0	0	0	0	428.8	393.6	694.4	588.8	480	457.6	518.4	380.8
82	0	0	0	0	0	0	304	624	358.4	694.4	419.2	483.2	499.2	560
83	0	0	0	0	0	0	409.6	499.2	480	368	457.6	432	732.8	515.2
84	0	0	0	0	0	0	505.6	528	428.8	521.6	281.6	624	531.2	476.8
85	0	0	0	0	0	0	393.6	409.6	403.2	588.8	256	537.6	851.2	460.8
86	0	0	0	0	0	0	249.6	681.6	550.4	275.2	636.8	608	652.8	400
87	0	0	0	0	0	0	336	492.8	412.8	652.8	310.4	534.4	665.6	518.4
88	0	0	0	0	0	0	400	396.8	457.6	678.4	505.6	412.8	476.8	729.6
89	0	0	0	0	0	0	556.8	502.4	470.4	323.2	688	524.8	489.6	246.4
90	0	0	0	0	0	0	553.6	627.2	342.4	576	460.8	611.2	531.2	502.4
avg	0	0	0	0	0	0	466.987	514.987	486.613	503.36	499.627	498.027	524.48	496.32
delay	0.267606	0.283582	0.758621	0.845238	0.857143	0.866667	504.273	502.52	504.404	507.799	500.94	497.943	511.052	506.757
loss	0	0	0	0	0	0	0.344969	0.614786	0.346809	0.306748	0.326923	0.672932	0.59469	0.656311
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=20e6', '--ratio=0.375', '--RngRun=26', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
