Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.891s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	14	17.6	12.8	17.4	12.4	13.8	15.8	14	12.8	17.2	17.2	12.6	17	18
61	0	0	0	0	0	0	684.8	384	678.4	614.4	480	601.6	444.8	883.2
62	0	0	0	0	0	0	384	387.2	470.4	553.6	220.8	358.4	499.2	460.8
63	0	0	0	0	0	0	345.6	409.6	348.8	265.6	496	396.8	361.6	467.2
64	0	0	0	0	0	0	384	448	483.2	524.8	326.4	524.8	540.8	422.4
65	0	0	0	0	0	0	371.2	387.2	326.4	348.8	396.8	553.6	387.2	400
66	0	0	0	0	0	0	422.4	284.8	393.6	534.4	176	419.2	291.2	323.2
67	0	0	0	0	0	0	291.2	316.8	524.8	323.2	393.6	425.6	480	284.8
68	0	0	0	0	0	0	675.2	352	585.6	393.6	547.2	425.6	432	326.4
69	0	0	0	0	0	0	208	454.4	268.8	323.2	508.8	377.6	448	473.6
70	0	0	0	0	0	0	611.2	470.4	428.8	368	412.8	297.6	409.6	524.8
71	0	0	0	0	0	0	348.8	278.4	428.8	390.4	364.8	483.2	272	300.8
72	0	0	0	0	0	0	368	419.2	470.4	537.6	572.8	278.4	336	441.6
73	0	0	0	0	0	0	355.2	320	364.8	499.2	499.2	425.6	329.6	352
74	0	0	0	0	0	0	508.8	512	428.8	569.6	332.8	265.6	259.2	272
75	0	0	0	0	0	0	288	380.8	329.6	304	368	553.6	604.8	566.4
76	0	0	0	0	0	0	323.2	569.6	502.4	496	441.6	428.8	454.4	377.6
77	0	0	0	0	0	0	448	419.2	332.8	467.2	310.4	412.8	355.2	348.8
78	0	0	0	0	0	0	368	470.4	348.8	444.8	470.4	396.8	563.2	374.4
79	0	0	0	0	0	0	377.6	323.2	342.4	380.8	457.6	265.6	412.8	435.2
80	0	0	0	0	0	0	316.8	233.6	547.2	428.8	422.4	454.4	294.4	451.2
81	0	0	0	0	0	0	380.8	649.6	316.8	329.6	406.4	281.6	323.2	444.8
82	0	0	0	0	0	0	425.6	457.6	345.6	300.8	444.8	320	502.4	396.8
83	0	0	0	0	0	0	297.6	435.2	361.6	432	416	240	515.2	425.6
84	0	0	0	0	0	0	524.8	486.4	496	262.4	310.4	364.8	534.4	361.6
85	0	0	0	0	0	0	249.6	300.8	406.4	441.6	390.4	435.2	579.2	483.2
86	0	0	0	0	0	0	339.2	355.2	505.6	505.6	336	310.4	339.2	425.6
87	0	0	0	0	0	0	678.4	550.4	553.6	368	294.4	419.2	435.2	300.8
88	0	0	0	0	0	0	352	323.2	368	281.6	492.8	374.4	348.8	409.6
89	0	0	0	0	0	0	323.2	464	438.4	396.8	291.2	316.8	387.2	400
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=35e6', '--ratio=0.375', '--RngRun=29', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
