Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.757s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	17	15	14.2	16	12.8	11.4	14.4	15	13.4	11.4	17.2	14.8	12.2	11.8
61	0	0	0	0	0	0	502.4	771.2	649.6	723.2	608	547.2	531.2	560
62	0	0	0	0	0	0	464	800	665.6	393.6	668.8	396.8	601.6	563.2
63	0	0	0	0	0	0	761.6	608	707.2	342.4	572.8	576	678.4	435.2
64	0	0	0	0	0	0	688	550.4	864	467.2	572.8	540.8	195.2	438.4
65	0	0	0	0	0	0	700.8	435.2	332.8	556.8	691.2	806.4	278.4	508.8
66	0	0	0	0	0	0	537.6	656	422.4	569.6	569.6	601.6	627.2	380.8
67	0	0	0	0	0	0	374.4	419.2	595.2	473.6	636.8	716.8	467.2	464
68	0	0	0	0	0	0	451.2	720	432	579.2	342.4	611.2	896	486.4
69	0	0	0	0	0	0	659.2	460.8	588.8	537.6	492.8	684.8	553.6	380.8
70	0	0	0	0	0	0	464	457.6	630.4	579.2	691.2	416	716.8	521.6
71	0	0	0	0	0	0	473.6	521.6	787.2	400	732.8	489.6	406.4	563.2
72	0	0	0	0	0	0	544	364.8	700.8	515.2	582.4	505.6	393.6	681.6
73	0	0	0	0	0	0	361.6	592	425.6	745.6	480	713.6	598.4	476.8
74	0	0	0	0	0	0	595.2	438.4	540.8	540.8	531.2	547.2	624	432
75	0	0	0	0	0	0	569.6	534.4	393.6	505.6	822.4	787.2	524.8	374.4
76	0	0	0	0	0	0	489.6	508.8	483.2	473.6	512	294.4	547.2	531.2
77	0	0	0	0	0	0	633.6	524.8	563.2	422.4	537.6	601.6	409.6	457.6
78	0	0	0	0	0	0	595.2	736	336	604.8	582.4	697.6	732.8	444.8
79	0	0	0	0	0	0	432	544	681.6	540.8	544	489.6	540.8	668.8
80	0	0	0	0	0	0	502.4	416	627.2	592	528	560	547.2	720
81	0	0	0	0	0	0	422.4	601.6	624	403.2	678.4	422.4	537.6	486.4
82	0	0	0	0	0	0	544	470.4	649.6	496	640	515.2	656	281.6
83	0	0	0	0	0	0	790.4	556.8	531.2	784	275.2	441.6	662.4	611.2
84	0	0	0	0	0	0	582.4	700.8	505.6	400	432	480	803.2	492.8
85	0	0	0	0	0	0	761.6	553.6	675.2	486.4	604.8	422.4	339.2	704
86	0	0	0	0	0	0	550.4	540.8	345.6	867.2	406.4	675.2	598.4	444.8
87	0	0	0	0	0	0	470.4	643.2	761.6	643.2	569.6	502.4	396.8	486.4
88	0	0	0	0	0	0	611.2	553.6	505.6	374.4	723.2	387.2	480	614.4
89	0	0	0	0	0	0	585.6	563.2	534.4	508.8	396.8	726.4	454.4	492.8
90	0	0	0	0	0	0	473.6	553.6	435.2	412.8	371.2	688	774.4	614.4
avg	0	0	0	0	0	0	553.067	559.893	566.507	531.307	559.893	561.493	552.427	510.613
delay	0.294118	0.253333	0.830986	0.725	0.734375	0.754386	502.259	496.692	502.993	493.075	502.879	501.884	501.744	502.014
loss	0	0	0	0	0	0	0.378685	0.154959	0.155419	0.443902	0.192935	0.385714	0.429194	0.215084
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=35', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
