Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.811s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.8	14.8	19.6	14.8	14.2	11.4	10.8	14	16.2	18.4	16.4	14.8	14.2	13.6
61	0	0	0	0	0	0	726.4	534.4	854.4	563.2	585.6	633.6	438.4	406.4
62	0	0	0	0	0	0	512	611.2	531.2	576	678.4	764.8	492.8	704
63	0	0	0	0	0	0	560	604.8	707.2	595.2	345.6	441.6	297.6	816
64	0	0	0	0	0	0	451.2	473.6	540.8	393.6	656	828.8	412.8	531.2
65	0	0	0	0	0	0	563.2	576	652.8	550.4	537.6	576	489.6	310.4
66	0	0	0	0	0	0	544	422.4	582.4	432	643.2	483.2	649.6	624
67	0	0	0	0	0	0	652.8	828.8	412.8	336	592	537.6	521.6	553.6
68	0	0	0	0	0	0	307.2	611.2	496	739.2	457.6	512	726.4	560
69	0	0	0	0	0	0	585.6	384	336	940.8	457.6	419.2	611.2	614.4
70	0	0	0	0	0	0	448	467.2	592	550.4	496	521.6	656	601.6
71	0	0	0	0	0	0	249.6	556.8	364.8	502.4	598.4	704	912	582.4
72	0	0	0	0	0	0	710.4	396.8	649.6	508.8	438.4	451.2	604.8	576
73	0	0	0	0	0	0	572.8	531.2	643.2	672	422.4	272	652.8	435.2
74	0	0	0	0	0	0	550.4	764.8	451.2	790.4	457.6	451.2	329.6	470.4
75	0	0	0	0	0	0	665.6	435.2	710.4	448	512	636.8	611.2	435.2
76	0	0	0	0	0	0	588.8	630.4	550.4	476.8	400	713.6	476.8	720
77	0	0	0	0	0	0	592	323.2	825.6	508.8	396.8	483.2	528	528
78	0	0	0	0	0	0	579.2	540.8	643.2	473.6	534.4	544	521.6	624
79	0	0	0	0	0	0	544	540.8	486.4	480	512	524.8	851.2	524.8
80	0	0	0	0	0	0	457.6	620.8	313.6	662.4	412.8	444.8	899.2	550.4
81	0	0	0	0	0	0	483.2	540.8	489.6	454.4	624	489.6	550.4	550.4
82	0	0	0	0	0	0	640	281.6	496	467.2	729.6	537.6	617.6	636.8
83	0	0	0	0	0	0	745.6	451.2	739.2	467.2	601.6	550.4	364.8	560
84	0	0	0	0	0	0	598.4	553.6	531.2	723.2	550.4	582.4	419.2	512
85	0	0	0	0	0	0	563.2	624	419.2	473.6	492.8	457.6	473.6	883.2
86	0	0	0	0	0	0	585.6	521.6	400	572.8	592	656	425.6	524.8
87	0	0	0	0	0	0	361.6	566.4	732.8	464	640	720	496	409.6
88	0	0	0	0	0	0	547.2	377.6	560	467.2	662.4	694.4	537.6	566.4
89	0	0	0	0	0	0	572.8	700.8	230.4	486.4	816	656	371.2	662.4
90	0	0	0	0	0	0	710.4	425.6	502.4	604.8	515.2	531.2	678.4	476.8
avg	0	0	0	0	0	0	555.627	529.92	548.16	546.027	545.28	560.64	553.92	565.013
delay	0.329114	0.256757	0.826531	0.702703	0.760563	0.719298	495.624	502.776	490.179	494.921	497.284	499.468	499.204	502.125
loss	0	0	0	0	0	0	0.173362	0.185096	0.157667	0.454751	0.165306	0.186352	0.173267	0.403712
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=15e6', '--ratio=0.375', '--RngRun=32', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
