Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.737s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.8	12.6	15.4	19.4	15.6	12	12.6	13.4	13.8	16.6	14	13.4	14.4	13.8
61	0	0	0	0	0	0	627.2	697.6	342.4	483.2	883.2	268.8	819.2	652.8
62	0	0	0	0	0	0	249.6	348.8	521.6	598.4	332.8	492.8	336	512
63	0	0	0	0	0	0	406.4	406.4	342.4	358.4	384	425.6	332.8	662.4
64	0	0	0	0	0	0	208	374.4	332.8	547.2	406.4	582.4	444.8	588.8
65	0	0	0	0	0	0	428.8	371.2	403.2	604.8	288	256	384	444.8
66	0	0	0	0	0	0	432	409.6	528	246.4	329.6	579.2	428.8	307.2
67	0	0	0	0	0	0	428.8	396.8	544	467.2	515.2	454.4	384	384
68	0	0	0	0	0	0	361.6	515.2	310.4	604.8	188.8	268.8	419.2	156.8
69	0	0	0	0	0	0	396.8	227.2	403.2	256	435.2	531.2	480	483.2
70	0	0	0	0	0	0	220.8	204.8	147.2	416	505.6	611.2	521.6	512
71	0	0	0	0	0	0	473.6	816	534.4	521.6	275.2	240	246.4	275.2
72	0	0	0	0	0	0	380.8	576	406.4	652.8	435.2	544	326.4	326.4
73	0	0	0	0	0	0	464	444.8	307.2	339.2	464	470.4	457.6	307.2
74	0	0	0	0	0	0	291.2	384	268.8	310.4	569.6	329.6	467.2	316.8
75	0	0	0	0	0	0	377.6	508.8	694.4	636.8	387.2	342.4	371.2	361.6
76	0	0	0	0	0	0	480	323.2	400	428.8	307.2	483.2	550.4	371.2
77	0	0	0	0	0	0	457.6	307.2	377.6	310.4	384	281.6	611.2	390.4
78	0	0	0	0	0	0	358.4	393.6	320	428.8	537.6	470.4	444.8	486.4
79	0	0	0	0	0	0	563.2	336	486.4	537.6	339.2	345.6	387.2	310.4
80	0	0	0	0	0	0	492.8	473.6	278.4	412.8	336	499.2	393.6	409.6
81	0	0	0	0	0	0	374.4	505.6	316.8	531.2	476.8	339.2	566.4	371.2
82	0	0	0	0	0	0	467.2	483.2	441.6	518.4	307.2	348.8	304	275.2
83	0	0	0	0	0	0	396.8	361.6	355.2	240	470.4	592	518.4	595.2
84	0	0	0	0	0	0	336	422.4	406.4	524.8	480	252.8	323.2	387.2
85	0	0	0	0	0	0	470.4	406.4	368	259.2	467.2	422.4	582.4	492.8
86	0	0	0	0	0	0	310.4	281.6	540.8	537.6	352	380.8	377.6	441.6
87	0	0	0	0	0	0	358.4	400	444.8	496	268.8	528	425.6	492.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=15', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
