Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.766s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14
60	15.6	12.6	16	12	15.2	15.4	14.4	17	17	16.8	15.2	14.2	14.6	16.4
61	0	0	0	0	0	0	822.4	790.4	496	390.4	556.8	604.8	537.6	659.2
62	0	0	0	0	0	0	448	569.6	390.4	393.6	515.2	556.8	422.4	288
63	0	0	0	0	0	0	547.2	476.8	534.4	368	288	460.8	428.8	460.8
64	0	0	0	0	0	0	393.6	534.4	604.8	540.8	620.8	409.6	246.4	364.8
65	0	0	0	0	0	0	486.4	665.6	304	572.8	534.4	444.8	380.8	208
66	0	0	0	0	0	0	294.4	441.6	377.6	473.6	627.2	528	441.6	444.8
67	0	0	0	0	0	0	486.4	428.8	422.4	384	496	563.2	592	371.2
68	0	0	0	0	0	0	332.8	457.6	460.8	422.4	304	550.4	460.8	425.6
69	0	0	0	0	0	0	422.4	374.4	515.2	508.8	419.2	457.6	435.2	486.4
70	0	0	0	0	0	0	582.4	505.6	403.2	534.4	297.6	473.6	403.2	268.8
71	0	0	0	0	0	0	464	617.6	438.4	451.2	473.6	409.6	473.6	380.8
72	0	0	0	0	0	0	384	534.4	396.8	374.4	384	380.8	553.6	320
73	0	0	0	0	0	0	409.6	425.6	329.6	521.6	470.4	201.6	310.4	665.6
74	0	0	0	0	0	0	342.4	419.2	355.2	550.4	531.2	313.6	374.4	393.6
75	0	0	0	0	0	0	361.6	563.2	316.8	489.6	595.2	323.2	544	358.4
76	0	0	0	0	0	0	569.6	460.8	473.6	505.6	425.6	505.6	451.2	281.6
77	0	0	0	0	0	0	473.6	505.6	617.6	288	451.2	454.4	617.6	345.6
78	0	0	0	0	0	0	412.8	345.6	704	387.2	595.2	601.6	364.8	534.4
79	0	0	0	0	0	0	422.4	323.2	566.4	483.2	492.8	425.6	339.2	588.8
80	0	0	0	0	0	0	572.8	336	406.4	524.8	531.2	364.8	457.6	419.2
81	0	0	0	0	0	0	486.4	537.6	249.6	451.2	518.4	304	764.8	342.4
82	0	0	0	0	0	0	307.2	387.2	604.8	569.6	278.4	278.4	460.8	633.6
83	0	0	0	0	0	0	566.4	252.8	515.2	467.2	566.4	665.6	249.6	723.2
84	0	0	0	0	0	0	483.2	496	416	480	544	393.6	486.4	236.8
85	0	0	0	0	0	0	310.4	432	608	636.8	713.6	326.4	393.6	393.6
86	0	0	0	0	0	0	460.8	425.6	355.2	265.6	582.4	524.8	505.6	457.6
87	0	0	0	0	0	0	326.4	432	416	540.8	326.4	652.8	550.4	531.2
88	0	0	0	0	0	0	515.2	521.6	400	441.6	547.2	275.2	412.8	432
89	0	0	0	0	0	0	563.2	217.6	422.4	384	352	592	540.8	476.8
90	0	0	0	0	0	0	432	473.6	499.2	473.6	291.2	419.2	611.2	403.2
avg	0	0	0	0	0	0	456	465.067	453.333	462.507	477.653	448.747	460.373	429.867
delay	0.25641	0.301587	0.75	0.733333	0.723684	0.766234	485.597	507.186	506.738	504.54	512.397	514.685	509.836	507.283
loss	0	0	0	0	0	0	0.776744	0.398625	0.738562	0.394813	0.400958	0.45023	0.39866	0.432099
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=25e6', '--ratio=0.375', '--RngRun=16', '--locationFile=locationtxt/locationFile222.txt', '--routingFile=locationtxt/routingFile222.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
