Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  9	  3998	  0
2 	  3	  4	  9	  7035	  0
6 	  5	  4	  9	  3563	  0
5 	  6	  4	  9	  5411	  0
2 	  1	  4	  9	  5366	  0
1 	  2	  4	  9	  5680	  0
9 	  8	  4	  9	  4234	  0
8 	  9	  4	  9	  7208	  0
5 	  4	  4	  9	  4693	  0
4 	  5	  4	  9	  4264	  0
8 	  7	  4	  9	  5316	  0
7 	  8	  4	  9	  6836	  0
2 	  3	  4	  10	  48	  1
7 	  8	  4	  10	  72	  1
1 	  2	  4	  10	  60	  1
8 	  9	  4	  10	  7	  1
9 	  8	  4	  10	  15	  1
7 	  8	  1	  4	  4	  1
8 	  9	  2	  10	  147	  1
3 	  2	  4	  10	  42	  1

 TotalTx Number= 64000

 TotalReset Number= 3451
