Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  9	  642	  0
3 	  4	  4	  9	  1120	  0
16 	  15	  4	  9	  699	  0
15 	  16	  4	  9	  1095	  0
12 	  11	  4	  9	  690	  0
11 	  12	  4	  9	  1195	  0
8 	  7	  4	  9	  730	  0
7 	  8	  4	  9	  1170	  0
11 	  10	  4	  9	  749	  0
10 	  11	  4	  9	  970	  0
15 	  14	  4	  9	  700	  0
14 	  15	  4	  9	  890	  0
10 	  9	  4	  9	  880	  0
9 	  10	  4	  9	  844	  0
7 	  6	  4	  9	  806	  0
6 	  7	  4	  9	  889	  0
14 	  13	  4	  9	  794	  0
13 	  14	  4	  9	  955	  0
6 	  5	  4	  9	  931	  0
5 	  6	  4	  9	  951	  0
3 	  2	  4	  9	  769	  0
2 	  3	  4	  9	  819	  0
2 	  1	  4	  9	  911	  0
1 	  2	  4	  9	  800	  0

 TotalTx Number= 21000

 TotalReset Number= 3805
