Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  9	  3445	  0
5 	  6	  4	  9	  5383	  0
9 	  8	  4	  9	  4292	  0
8 	  9	  4	  9	  7244	  0
5 	  4	  4	  9	  4313	  0
4 	  5	  4	  9	  4166	  0
8 	  7	  4	  9	  5587	  0
7 	  8	  4	  9	  6584	  0
3 	  2	  4	  9	  4350	  0
2 	  3	  4	  9	  7626	  0
2 	  1	  4	  9	  5619	  0
1 	  2	  4	  9	  6091	  0
8 	  9	  4	  10	  141	  1
1 	  2	  4	  10	  46	  1
2 	  3	  4	  10	  71	  1
7 	  8	  4	  10	  9	  1
9 	  8	  4	  10	  27	  1
3 	  2	  4	  10	  5	  1

 TotalTx Number= 65000

 TotalReset Number= 5531
