Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  9	  3749	  0
2 	  3	  4	  9	  5393	  0
6 	  5	  4	  9	  3697	  0
5 	  6	  4	  9	  5447	  0
9 	  8	  4	  9	  4228	  0
8 	  9	  4	  9	  8683	  0
2 	  1	  4	  9	  4895	  0
1 	  2	  4	  9	  6587	  0
5 	  4	  4	  9	  5098	  0
4 	  5	  4	  9	  4351	  0
8 	  7	  4	  9	  5429	  0
7 	  8	  4	  9	  5307	  0
9 	  8	  4	  10	  30	  1
2 	  3	  4	  10	  10	  1
3 	  2	  4	  10	  11	  1
1 	  2	  4	  10	  10	  1
7 	  8	  4	  10	  4	  1
2 	  3	  2	  10	  58	  1
7 	  8	  2	  10	  12	  1

 TotalTx Number= 63000

 TotalReset Number= 3104
