Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  9	  4296	  0
5 	  6	  4	  9	  6501	  0
3 	  2	  4	  9	  4112	  0
2 	  3	  4	  9	  7791	  0
9 	  8	  4	  9	  4373	  0
8 	  9	  4	  9	  7159	  0
2 	  1	  4	  9	  5308	  0
1 	  2	  4	  9	  6189	  0
8 	  7	  4	  9	  5940	  0
7 	  8	  4	  9	  6613	  0
5 	  4	  4	  9	  5346	  0
4 	  5	  4	  9	  4946	  0
2 	  3	  4	  10	  115	  1
1 	  2	  4	  10	  93	  1
7 	  8	  4	  10	  42	  1
8 	  9	  4	  10	  138	  1
9 	  8	  4	  10	  31	  1
3 	  2	  4	  10	  6	  1

 TotalTx Number= 69000

 TotalReset Number= 5430
