Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  9	  4194	  0
2 	  3	  4	  9	  8171	  0
2 	  1	  4	  9	  5636	  0
1 	  2	  4	  9	  6609	  0
6 	  5	  4	  9	  3039	  0
5 	  6	  4	  9	  4783	  0
9 	  8	  4	  9	  4721	  0
8 	  9	  4	  9	  7484	  0
8 	  7	  4	  9	  5948	  0
7 	  8	  4	  9	  6650	  0
5 	  4	  4	  9	  3770	  0
4 	  5	  4	  9	  3512	  0
8 	  9	  4	  10	  98	  1
2 	  3	  4	  10	  156	  1
1 	  2	  4	  10	  56	  1
7 	  8	  4	  10	  60	  1
3 	  2	  4	  10	  49	  1
9 	  8	  4	  10	  45	  1
7 	  8	  1	  4	  4	  1
8 	  9	  2	  10	  14	  1

 TotalTx Number= 65000

 TotalReset Number= 5493
